query,region,title,excerpt,date,source,link
semiconductor,GB,REC Silicon - Manufacturers of US-Made Polysilicon Praise,"



    ",2020-1-15,GlobeNewswire,https://www.globenewswire.com/news-release/2020/01/15/1971099/0/en/REC-Silicon-Manufacturers-of-U-S-Made-Polysilicon-Praise-Purchase-Commitments-in-Phase-1-of-U-S-China-Trade-Deal.html
semiconductor,GB,Epitaxy equipment market to grow from $940m to over $6bn ...,Sign Up to Our Free Weekly E-Brief,2020-1-24,Semiconductor Today,http://www.semiconductor-today.com/news_items/2020/jan/yole-240120.shtml
semiconductor,GB,Samsung’s market cap rises to world’s 18th,,2020-1-12,The Korea Herald,http://www.koreaherald.com/view.php?ud=20200112000166
semiconductor,GB,"Apple revives relationship with Imagination Technologies, the UK chip 
designer it ditched in 2017"," will start working again with British chip designer Imagination Technologies, years after dissolving its relationship with the firm.",2020-1-2,CNBC,https://www.cnbc.com/2020/01/02/apple-agrees-new-licensing-deal-with-imagination-technologies.html
semiconductor,GB,3 “Strong Buy” Stocks for the 5G Revolution in 2020,"5G could be the key growth driver for ""tech"" stocks in 2020.",2020-1-17,Nasdaq,https://www.nasdaq.com/articles/3-strong-buy-stocks-for-the-5g-revolution-in-2020-2020-01-17
semiconductor,GB,Nitride Semi Wins Patent Lawsuit against RayVio - News,URL ,2020-1-27,Compound Semiconductor,https://compoundsemiconductor.net/article/110096/Nitride_Semi_Wins_Patent_Lawsuit_Against_RayVio%7BfeatureExtra%7D
semiconductor,GB,Here's How KLA's Shares Doubled in 2019,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services.",2020-1-13,The Motley Fool,https://www.fool.com/investing/2020/01/13/heres-how-klas-shares-doubled-in-2019.aspx
semiconductor,GB,4 Funds to Make the Most of the Chip Market Boom,U.S. chipmakers wrapped up a banner year. A stupendous performance by the chipmaker industry in 2019 boosted the overall tech sector. Continued innovation in the chip-making industry last year and China's dependence on U.S.-made chips and semiconductors were pivotal in shaping up the sector’s fortunes.,2020-1-3,Yahoo Finance,https://finance.yahoo.com/news/4-funds-most-chip-market-132401037.html
semiconductor,GB,Samsung Makes the First 3nm GAAFET Semiconductor!,As reported by the ,2020-1-4,Wccftech,https://wccftech.com/samsung-makes-the-first-3nm-gaafet-semiconductor/
semiconductor,GB,Samsung is testing out the first 3 nm GAAFET semiconductor ...,One of the highlights of 2019 was the introduction of ,2020-1-6,NotebookCheck,https://www.notebookcheck.net/Samsung-is-testing-out-the-first-3-nm-GAAFET-semiconductor-prototypes.449337.0.html
semiconductor,GB,Better Buy: NXP Semiconductors vs. Texas Instruments,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services.",2020-1-3,The Motley Fool,https://www.fool.com/investing/2020/01/03/better-buy-nxp-semiconductors-vs-texas-instruments.aspx
semiconductor,GB,"EDA, IP Growth Surge",New report shows confidence in overall chip market as design activity rises.,2020-1-7,Semiconductor Engineering,https://semiengineering.com/eda-ip-growth-strong-in-q3/
semiconductor,GB,AMEC becomes first 100-billion-yuan company on STAR Market,"
﻿",2020-1-19,Shanghai Daily,https://www.shine.cn/biz/tech/2001190124/
semiconductor,GB,US-China Tech Race: US Chipmakers May Be At Risk,"Just as the Space Race was fueled by the Cold War, the US-China trade conflict is driving a new tech race. This tech race sounds like it would be good for innovation, but it is isolating both globalized economies. This lack of collaboration and use of each of these global powers’ core competencies will likely inhibit the full potential of future innovation and limit firms’ addressable markets.",2020-1-21,Yahoo Finance,https://finance.yahoo.com/news/us-china-tech-race-us-192007812.html
semiconductor,GB,TSMC Hires Ex-Intel Lobbyist to Deal With U.S.-China Tensions,"To continue, please click the box below to let us know you're not a robot.",2020-1-13,Bloomberg.com,https://www.bloomberg.com/news/articles/2020-01-13/tsmc-hires-ex-intel-lobbyist-to-deal-with-u-s-china-tensions
semiconductor,GB,Silanna Semiconductor Fully Qualifies and Releases 33W and ...,"33W and 65W controllers combine four key ACF components: an advanced adaptive digital ACF controller and three UHV components: active clamp MOSFET, active clamp FET driver, 
 startup voltage regulator",2020-1-16,PRWeb | Online Press Release Distribution Service,https://www.prweb.com/releases/silanna_semiconductor_fully_qualifies_and_releases_33w_and_65w_integrated_active_clamp_flyback_controllers_to_production/prweb16837082.htm
semiconductor,GB,A bright future for Moore’s Law,"
                ",2020-1-7,VentureBeat,https://venturebeat.com/2020/01/07/a-bright-future-for-moores-law/
semiconductor,GB,"Precise Growth of Semiconductor Foundry Market Impact of Existing and 
Emerging Flexible Trends and Top Key Pla",Semiconductor Foundry Market,2020-1-13,openPR.com,https://www.openpr.com/news/1894872/precise-growth-of-semiconductor-foundry-market-impact
semiconductor,GB,4 Chip Stocks to Gain From China's Reliance on US Tech,"Chip stocks witnessed a strong rally in 2019, largely driven by investors’ optimism over a U.S.-China trade deal. This is because these companies have considerable exposure to the world’s biggest chip market — China.",2020-1-2,Nasdaq,https://www.nasdaq.com/articles/4-chip-stocks-to-gain-from-chinas-reliance-on-us-tech-2020-01-02
semiconductor,GB,Diodes semiconductor plant wins £13.7 funding boost,Scottish Enterprise funding will help Greenock plant manufacture more advanced transistors,2020-1-6,Scottish Business Insider,https://www.insider.co.uk/news/diodes-semiconductor-plant-wins-137-21224530
semiconductor,GB,Marvell Shows Off ‘The New Marvell’ At Its First Industry Analyst Event,"Matt Murphy, President and CEO of Marvell.",2020-1-21,Forbes,https://www.forbes.com/sites/moorinsights/2020/01/21/marvell-shows-off-the-new-marvell-at-its-first-industry-analyst-event/
semiconductor,GB,Scientists discover a blue light-emitting diode from a ...,"Scientists from University of California, Berkeley have created a blue light-emitting diode (LED) from a new semiconductor material – halide perovskite, overcoming a major barrier to employing these cheap, easy-to-make materials in electronic devices.",2020-1-25,ELE Times,https://www.eletimes.com/scientists-discover-a-blue-light-emitting-diode-from-a-semiconductor-material
semiconductor,GB,Cypress Reports Fourth Quarter and Year End 2019 Results,"SAN JOSE, Calif.--(",2020-1-30,Business Wire,https://www.businesswire.com/news/home/20200130005810/en/Cypress-Reports-Fourth-Quarter-and-Year-End-2019-Results
semiconductor,GB,Top 3 ETFs For Investing In Asia,"One word common to the Himalayas, the Thar Desert (aka the Great Indian Desert), Great Wall of China, the Taj Mahal, the skyscrapers of Singapore and monasteries in Bhutan – is Asia.",2020-1-24,Nasdaq,https://www.nasdaq.com/articles/top-3-etfs-for-investing-in-asia-2020-01-24
semiconductor,GB,Samsung factory likely suffers millions in losses due to a blackout,Absolutely nothing can be allowed to go wrong at a semiconductor manufacturing plant. The manufacturing process for these chips requires exceptional care and even the slightest of hiccups can cause millions in damages.,2020-1-31,SamMobile,https://www.sammobile.com/news/samsung-factory-millions-losses-blackout/
semiconductor,GB,ST readies for SiC take-off - News,URL ,2020-1-14,Compound Semiconductor,https://compoundsemiconductor.net/article/109960/ST_Readies_For_SiC_Take-off
semiconductor,GB,"Phase one trade deal could signal recovery for Singapore's chipmakers in 
2020", Share ,2020-1-15,CGTN,https://news.cgtn.com/news/2020-01-15/Phase-one-trade-deal-could-bolster-Singapore-s-chipmakers-in-2020-NhibWFZti8/index.html
semiconductor,GB,Apple Boosts Chip Orders From Main Foundry Supplier TSMC,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services.",2020-1-23,The Motley Fool,https://www.fool.com/investing/2020/01/23/apple-boosts-chip-orders-from-main-foundry-supplie.aspx
semiconductor,GB,New LED from Osram enables ultra-slim headlights - News,URL ,2020-1-22,Compound Semiconductor,https://compoundsemiconductor.net/article/110079/New_LED_From_Osram_Enables_Ultra-slim_Headlights
semiconductor,GB,Patterned sapphire silica substrate for ultraviolet light-emitting ...,Sign Up to Our Free Weekly E-Brief,2020-1-30,Semiconductor Today,http://www.semiconductor-today.com/news_items/2020/jan/wuhan-300120.shtml
semiconductor,GB,"Big Growth Areas: Connectivity, AI, Reliability - SemiEngineering","Where the chip industry is heading this year, and where the biggest fallout will occur.",2020-1-14,Semiconductor Engineering,https://semiengineering.com/big-growth-areas-connectivity-ai-reliability/
semiconductor,GB,Addressing Risk in the Era of US-China “Great Power ...,"Mandatory Credit: Photo by Shutterstock (10502134q)
United States Army General Mark A. Milley, Chairman of the Joint Chiefs of Staff, along with United States Secretary of Defense Dr. Mark Esper, testifies on U.S. policy in Syria before the United States House Armed Services Committee on Capitol Hill
House committee hearing on US policy in Syria, Washington DC, USA - 11 Dec 2019",2020-1-13,China Business Review,https://www.chinabusinessreview.com/addressing-risk-in-the-era-of-us-china-great-power-competition/
semiconductor,GB,"Forget trade deal, US-China tech war will define century, says new report","Updated: 11:37am, 5 May, 2020",2020-1-17,South China Morning Post,https://www.scmp.com/economy/china-economy/article/3046562/us-china-tech-war-be-defining-issue-century-despite-signing
semiconductor,GB,Intel recaptures title of world's largest semiconductor vendor by revenue," Worldwide semiconductor revenue dipped significantly in 2019 due to the global downturn in the memory market. As a result, Intel was able to slide back into the top overall spot for the first time in two years. ",2020-1-16,TechSpot,https://www.techspot.com/news/83583-intel-recaptures-title-world-largest-semiconductor-vendor-revenue.html
semiconductor,GB,Chicken Droppings Can Make Graphene More Catalytic,"IEEE websites place cookies on your device to give you the best user experience. By using our websites, you agree to the placement of these cookies. To learn more, read our Privacy Policy.",2020-1-27,IEEE Spectrum,https://spectrum.ieee.org/graphene-doping-catalyst-materials-research-news
semiconductor,GB,Science News Releases,Moscow Institute of Physics and Technology,2020-1-22,EurekAlert!,https://www.eurekalert.org/news-releases/751478
semiconductor,GB,Korea’s December industrial production picks up,ING,2020-1-30,ING Think,https://think.ing.com/snaps/koreas-december-industrial-production-picks-up/
semiconductor,GB,S. Korea to spend big on next-generation chip sector,,2020-1-19,The Korea Herald,http://www.koreaherald.com/view.php?ud=20200119000121
semiconductor,GB,The Global ASIC Chip Market size is expected to reach $24.7 ...,"



    ",2020-1-15,GlobeNewswire,https://www.globenewswire.com/news-release/2020/01/15/1970691/0/en/The-Global-ASIC-Chip-Market-size-is-expected-to-reach-24-7-billion-by-2025-rising-at-a-market-growth-of-8-2-CAGR-during-the-forecast-period.html
semiconductor,GB,Want to invest in electric vehicles? Start with their parts,"Seth Goldstein, chair of Morningstar’s Electric Vehicle Committee, spends his days analyzing what’s under the hood of Tesla’s Model 3, China’s NIO ES6 SUV and Ford’s new Mustang Mach-E.",2020-1-6,USA Today,https://www.usatoday.com/story/money/2020/01/06/electric-cars-race-heres-how-start-investing-evs/2803607001/
semiconductor,GB,Kioxia takeout gets cool response,Discover Thomson Reuters,2020-1-17,Reuters,https://www.reuters.com/article/kioxia-takeout-gets-cool-response-idUSL4N29M255
semiconductor,GB,Innovative Foundry Technologies Files Patent Infringement ...,Searching for your content...,2020-1-6,PR Newswire,https://www.prnewswire.com/news-releases/innovative-foundry-technologies-files-patent-infringement-suit-against-smic-broadcom-cypress-semiconductor-and-dish-network-300981639.html
semiconductor,GB,ROHM Group Company SiCrystal and STMicroelectronics ...,"



    ",2020-1-15,GlobeNewswire,https://www.globenewswire.com/news-release/2020/01/15/1971079/0/en/ROHM-Group-Company-SiCrystal-and-STMicroelectronics-Announce-Multi-Year-Silicon-Carbide-Wafer-Supply-Agreement.html
semiconductor,GB,The Great U.S.-China Tech Divide,"In terms of technology, the world had been unifying for years. Now it is reverting back to the likes of the VHS-versus-Betamax era, with much bigger consequences.",2020-1-20,Wall Street Journal,https://www.wsj.com/articles/the-great-u-s-china-tech-divide-11579542441
semiconductor,GB,"Galaxy Fold's bendable screen is still flawed. Is diamond glass the 
solution?",One company is pursuing the idea of making bendable phone screens from one of the hardest materials on Earth.,2020-1-22,CNET,https://www.cnet.com/tech/mobile/galaxy-fold-bendable-screen-still-flawed-is-diamond-glass-solution/
semiconductor,GB,Chip Market Rebounds in 2020 as Economic Woes Linger,"The global semiconductor market is expected to rebound this year by as much as 7.9 percent, but the ghosts of 2019 haven’t vanished. Tariffs still impact more than $350 billion worth of imported Chinese goods -- including the chips and passives that are staples of electronic systems -- and economic indicators are suppressing spending.",2020-1-29,EPS News,https://epsnews.com/2020/01/29/chip-market-rebounds-in-2020-as-economic-woes-linger/
semiconductor,GB,Nowi Energy Harvesting Technology Enables ...,LAS VEGAS--(,2020-1-6,Business Wire,https://www.businesswire.com/news/home/20200106005110/en/Nowi-Energy-Harvesting-Technology-Enables-Groundbreaking-Hybrid-Smart-Watch-Module-for-MMT
semiconductor,GB,Schilling Engineering reveals contract win with Plansee,15-Jan-2020 ,2020-1-15,Cleanroom Technology,https://cleanroomtechnology.com/news/article_page/Schilling_Engineering_reveals_contract_win_with_Plansee/161408
semiconductor,GB,2D and 3D combo could keep Moore's Law going,"Ultra-compact, yet high-performing electronic chips could overcome the challenges that face conventional integrated circuits and maintain Moore’s Law indefinitely, researchers say.",2020-1-6,GCN,https://gcn.com/articles/2020/01/06/2d-3d-integrated-circuits.aspx
semiconductor,GB,China is slowly moving up the microprocessing value chain, makes chunks of metal. Hulking sheets of it are cut with millimetre accuracy using robot arms in room-sized enclosures bearing the brand of their German or Japanese manufacturers. The white spray of cooling lubricant makes the process look like an industrial-strength shower for some post-modern Cleopatra.,2020-1-2,The Economist,https://www.economist.com/technology-quarterly/2020/01/02/china-is-slowly-moving-up-the-microprocessing-value-chain
semiconductor,GB,ASML is too convenient a target for the US – Bits&amp;Chips,Paul van Gerven,2020-1-9,Bits-chips,https://bits-chips.nl/artikel/asml-is-too-convenient-a-target-for-the-us/
semiconductor,GB,Is Himax Technologies Stock a Buy?,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services.",2020-1-6,The Motley Fool,https://www.fool.com/investing/2020/01/06/is-himax-technologies-stock-a-buy.aspx
semiconductor,GB,"After Dropping In 2019, Can Texas Instruments’ Revenue Cross $15 Billion By 
2021?",The logo of American technology company Texas Instruments is pictured at the education fair ,2020-1-28,Forbes,https://www.forbes.com/sites/greatspeculations/2020/01/28/after-dropping-in-2019-can-texas-instruments-revenue-cross-15-billion-by-2021/
semiconductor,GB,Silicon Mobility Names Rainer Kallenbach as CEO,"
",2020-1-14,Business Wire,https://www.businesswire.com/news/home/20200113005288/en/Silicon-Mobility-Names-Rainer-Kallenbach-as-CEO
semiconductor,GB,CyberOptics Introduces New In-Line Particle Sensor™ (IPS ...,"
",2020-1-30,Business Wire,https://www.businesswire.com/news/home/20200130005090/en/CyberOptics-Introduces-New-In-Line-Particle-Sensor%E2%84%A2-IPS%E2%84%A2-as-an-Extension-of-the-Industry-Leading-Particle-Sensing-Technology-at-SPIE
semiconductor,GB,Advantest to Showcase Semiconductor Test Solutions for 5G ...,"
	",2020-6-17,AiThority.com,https://aithority.com/internet-of-things/5g-technology/advantest-to-showcase-latest-semiconductor-test-solutions-for-5g-automotive-and-iot-applications-at-semicon-korea-2020/
semiconductor,GB,Micron Stock Is Jumping After an Upgrade Tied to 5G Phone Memory Demand,"This copy is for your personal, non-commercial use only. To order presentation-ready copies for distribution to your colleagues, clients or customers visit http://www.djreprints.com.",2020-1-7,Barron's,https://www.barrons.com/articles/micron-stock-upgrade-5g-phone-memory-demand-dram-nand-chip-51578410015
semiconductor,GB,U.S.-based DuPont to build a photoresist manufacturing plant ...,"Posted January. 10, 2020 07:53,   ",2020-1-10,Dong-A Ilbo,https://www.donga.com/en/article/all/20200110/1948386/1
semiconductor,GB,How Does Samsung Make Money?,The Samsung Electronics Co. logo is displayed in a window at the company's Seocho office building in ,2020-1-2,Forbes,https://www.forbes.com/sites/greatspeculations/2020/01/02/how-does-samsung-make-money/
semiconductor,GB,Intel delivers a strong Q4 in spite of challenges,"The semiconductor giant continues to face production challenges and renewed competition, but it fared better than expected in 2019 and foresees a strong first quarter.",2020-1-23,ZDNet,https://www.zdnet.com/article/intel-delivers-a-strong-q4-in-spite-of-challenges/
semiconductor,GB,Why Samsung Plans To Double Down On The $170 Billion ...,"Last year, ",2020-1-17,Trefis,https://www.trefis.com/stock/ssnlf/articles/480598/why-samsung-plans-to-double-down-on-the-170-billion-logic-chip-market/2020-01-17
semiconductor,GB,Election Security At The Chip Level,"RISC-V-based solution under development, but the very nature of a voting system raises issues.",2020-1-2,Semiconductor Engineering,https://semiengineering.com/how-secure-are-electronic-voting-machines/
semiconductor,GB,Japan logs trade deficit for second year amid weak demand ...,"
                    It looks like you're using an ad blocker.",2020-1-23,The Japan Times,https://www.japantimes.co.jp/news/2020/01/23/business/japan-trade-deficit-second-year-china/
semiconductor,GB,Synthetic Biology Market is Expected to Reach $19.58 Billion ...,Searching for your content...,2020-1-3,PR Newswire,https://www.prnewswire.com/news-releases/synthetic-biology-market-is-expected-to-reach-19-58-billion-by-2022--300980778.html
semiconductor,GB,Making 3D Structures And Packages More Reliable,Challenges and solutions for finding defects in new structures and multi-chip integration. ,2020-1-14,Semiconductor Engineering,https://semiengineering.com/making-3d-structures-and-packages-more-reliable/
semiconductor,GB,TSMC Posts Record 2019 on Bigger Demand for Chips,File photo. ,2020-1-11,Wccftech,https://wccftech.com/tsmc-posts-record-2019-on-bigger-demand-for-chips/
semiconductor,GB,Qorvo and Skyworks could be eyeing Broadcom's RF chip ...,,2020-1-24,The Business Journals,https://www.bizjournals.com/sanjose/news/2020/01/24/broadcom-touts-15b-in-apple-deals-as-it-seeks.html
semiconductor,GB,Kneron raises $40 million to grow edge AI chip design operations,"
                ",2020-1-23,VentureBeat,https://venturebeat.com/2020/01/23/kneron-raises-40-million-to-grow-edge-ai-chip-design-operations/
semiconductor,GB,"Amtech exits solar, names new CEO","January 29 (Renewables Now) - Amtech Systems Inc (NASDAQ:ASYS) has completed the sale of its Tempress solar business, thus exiting the photovoltaic (PV) segment and putting a clear focus on the semiconductor and silicon carbide businesses.                       ",2020-1-29,Renewables Now,https://renewablesnow.com/news/amtech-exits-solar-names-new-ceo-685238/
semiconductor,GB,Shin-Etsu licenses Qromis' GaN substrate technology,Sign Up to Our Free Weekly E-Brief,2020-1-23,Semiconductor Today,http://www.semiconductor-today.com/news_items/2020/jan/shinetsu-230120.shtml
semiconductor,GB,RoboSense announces world's first test of vehicle equipped ...," RoboSense, the leading autonomous driving LiDAR perception solution provider, has announced the world’s first public road test of a vehicle equipped with a Smart LiDAR Sensor at CES 2020. The RoboSense Smart LiDAR car",2020-1-8,Geospatial World,https://www.geospatialworld.net/news/robosense-smart-lidar-sensor/
semiconductor,GB,Nano-silicon samurai: Surface engineered sponges to clean ..., by ,2020-1-10,Advanced Science News,https://www.advancedsciencenews.com/nano-silicon-samurai-surface-engineered-sponges-to-clean-up-oil/
semiconductor,GB,Sector Of The Decade: Riding the tech bull and not falling off,Ways to search theedgemarkets.com content,2020-1-8,The Edge Markets,https://www.theedgemarkets.com/article/sector-decade-riding-tech-bull-and-not-falling
semiconductor,GB,The Houston Astros cheating scandal shows how tech is upending baseball,,2020-1-16,Fortune,https://fortune.com/2020/01/16/the-houston-astros-cheating-scandal-shows-how-tech-is-upending-baseball/
semiconductor,GB,GaN-on-silicon IP landscape is changing - News,URL ,2020-1-27,Compound Semiconductor,https://compoundsemiconductor.net/article/110097/GaN-on-silicon_IP_Landscape_Is_Changing%7BfeatureExtra%7D
semiconductor,GB,Samsung Pioneers 5G-Based Mobility with Launch of Digital ...,Samsung Newsroom's videos will no longer be supported on Internet Explorer. Please try a different type of ,2020-1-11,Samsung Newsroom,https://news.samsung.com/za/samsung-pioneers-5g-based-mobility-with-launch-of-digital-cockpit-2020
semiconductor,GB,"Understanding OLED, QLED, Mini-LED, MicroLED — Don't be ...",What is ,2020-1-19,Medium,https://medium.com/hd-pro/understanding-oled-qled-mini-led-microled-dont-be-misled-30520b686fcb
semiconductor,GB,"How Important Is Cost Of Sales To Micron’s Expenses And Overall 
Profitability?","KIEV, UKRAINE - 2018/11/06: In this photo illustration, the Micron Technology Corporation logo seen ",2020-1-7,Forbes,https://www.forbes.com/sites/greatspeculations/2020/01/07/how-important-is-cost-of-sales-to-microns-expenses-and-overall-profitability/
semiconductor,GB,Inside Samsung's Silicon Valley Office - Samsung US ...,Suggestions,2020-1-21,Samsung Newsroom,https://news.samsung.com/us/inside-samsung-silicon-valley-office/
semiconductor,GB,Top Tech Trends To Watch In 2020,By ,2020-1-23,Forbes,https://www.forbes.com/sites/mergermarket/2020/01/23/top-tech-trends-to-watch-in-2020/
semiconductor,GB,"Moore's Law, Supply Chains And Security","Big changes ahead, from design to deployment.",2020-1-16,Semiconductor Engineering,https://semiengineering.com/moores-law-supply-chains-and-security/
semiconductor,GB,Photoresist pioneers receive the 2020 Charles Stark Draper ...,"
                    The National Academy of Engineering announced today that the 2020 Charles Stark Draper Prize for Engineering will be awarded to Jean Fréchet and C. Grant Willson
                ",2020-1-7,EurekAlert!,https://www.eurekalert.org/news-releases/662450
semiconductor,GB,Report: Global IoT chip market likely to grow to $38.61 billion ...,"
                    ARTICLE                ",2020-1-16,IoT Tech News,https://iottechnews.com/news/2020/jan/16/report-global-iot-chip-market-likely-grow-3861-billion-end-decade/
semiconductor,GB,EETimes - China Maintains Chip Output in Wake of Virus ...,"// php echo do_shortcode('[ac-cookieless-ga]');?>

    ",2020-1-31,EE Times,https://www.eetimes.com/china-maintains-chip-output-in-wake-of-virus-outbreak/
semiconductor,GB,Broadcom Wins Contracts to Supply Wireless Components to ...,,2020-1-25,Electronic Design,https://www.electronicdesign.com/technologies/analog/article/21121362/broadcom-wins-contracts-to-supply-wireless-components-to-apple
semiconductor,GB,The properties of thin titanium oxide films have been studied,"
                    A team of scientists from the Research and Education Center 'Functional Nanomaterials' of Kant Baltic State University works on the development of new prospective nanomaterials
                ",2020-1-21,EurekAlert!,https://www.eurekalert.org/news-releases/923032
semiconductor,GB,"Microsoft CEO Satya Nadella Says US-China Spat May Hurt Global Growth, 
Comments on India's Immigration St...",Photo Credit: Bloomberg,2020-1-22,NDTV Gadgets 360,https://gadgets.ndtv.com/others/news/satya-nadellas-advice-people-only-come-to-immigrant-friendly-country-2168082
semiconductor,GB,Samsung retains CEOs in annual reshuffle,The annual changes were finally revealed after being pushed back because of the criminal trials faced by its de facto leader.,2020-1-20,ZDNet,https://www.zdnet.com/article/samsung-retains-ceos-in-annual-reshuffle/
semiconductor,GB,Is This The Year Of The Chiplet?,Why this approach will have deep and lasting effects for the entire semiconductor industry.,2020-1-23,Semiconductor Engineering,https://semiengineering.com/is-this-the-year-of-the-chiplet/
semiconductor,GB,"Bosch, Lightspeed China lead $173m funding in 3D-sensor ...",Hesai Technology produces cutting-edge 3D-sensors (LiDAR) products. ,2020-1-8,DealStreetAsia,https://www.dealstreetasia.com/stories/bosch-lightspeed-hesai-169242/
semiconductor,GB,Assuring Taiwan's Innovation Future,Check your email for details on your request.,2020-1-29,Carnegie Endowment for International Peace,https://carnegieendowment.org/2020/01/29/assuring-taiwan-s-innovation-future-pub-80920
semiconductor,GB,Apple lawsuit tests if an employee can plan rival startup while on payroll,Discover Thomson Reuters,2020-1-21,Reuters,https://www.reuters.com/article/us-apple-nuvia-lawsuit-idUSKBN1ZK16R
semiconductor,GB,Samsung Electronics Announces Fourth Quarter and FY 2019 ...,Samsung Newsroom's videos will no longer be supported on Internet Explorer. Please try a different type of ,2020-1-30,Samsung Global Newsroom,https://news.samsung.com/global/samsung-electronics-announces-fourth-quarter-and-fy-2019-results
semiconductor,GB,'Green methane' from artificial photosynthesis could recycle CO2,"An electron microscope image shows the semiconductor nanowires. These deliver electrons to metal nanoparticles, which turn carbon dioxide and water into methane. Image credit: Baowen Zhou",2020-1-10,University of Michigan News,https://news.umich.edu/green-methane-from-artificial-photosynthesis-could-recycle-co2/
semiconductor,GB,Parsing the Economic Damage From the Japan-South Korea ...,Know The Asia-Pacific,2020-1-24,The Diplomat,https://thediplomat.com/2020/01/parsing-the-economic-damage-from-the-japan-south-korea-dispute/
semiconductor,GB,Renesas' Power Management IC Adopted in Google Coral AI ...,ISL91301B PMIC Delivers up to 16A and 94 Percent Peak Efficiency in 70mm2 Solution Size,2020-1-13,EE Times Asia,https://www.eetasia.com/renesas-power-management-ic-adopted-in-google-coral-ai-products/
semiconductor,GB,Explained: Gallium Nitride (GaN) And How It's On Its Way To Replace Silicon,By Prasham Parikh,2020-1-9,Mashable India,https://in.mashable.com/tech/10332/explained-gallium-nitride-gan-and-how-its-on-its-way-to-replace-silicon
semiconductor,GB,"The next iPhone will have an advanced camera that can scan 3-D objects, 
Barclays says",Barclays' semiconductor analysts said in a note to investors on Thursday that ,2020-1-16,CNBC,https://www.cnbc.com/2020/01/16/new-iphones-will-have-refreshed-face-id-and-3d-camera-barclays.html
semiconductor,GB,US brokerage raises target price on TSMC shares to over NT ...,"密碼設定成功，請使用新密碼登入
        ",2020-1-19,Taiwan News,https://www.taiwannews.com.tw/en/news/3860101
semiconductor,GB,A new facet for germanium,"
          ",2020-1-31,MIT News,https://news.mit.edu/2020/new-facet-germanium-tunnels-0131
semiconductor,GB,Stable lithium could lead to new class of neutron detectors,"According to researchers at Northwestern University and Argonne National Laboratory, the new material could be integrated into a handheld device for field inspections or incorporated into current wall-sized devices that monitor trucks for radioactive contraband. The study appears in ",2020-1-17,The Engineer,https://www.theengineer.co.uk/lithium-neutron-detectors/
semiconductor,GB,"Semiconductor Micro Components Market Advances in Technology to be a 
Growing Trend",Semiconductor Micro Components,2020-1-29,openPR.com,https://www.openpr.com/news/1912234/semiconductor-micro-components-market-advances-in-technology
semiconductor,GB,324 % Kursanstieg in 7 Jahren - Ist Taiwan Semiconductor ...," 
        
            
                ",2020-1-22,Ecoreporter,https://www.ecoreporter.de/artikel/324-kursanstieg-und-gewinnverdoppelung-innerhalb-7-jahre-ist-taiwan-semiconductor-auch-in-sachen-nachhaltigkeit-top/
semiconductor,GB,Dark field Method detects defects in 2D materials - News,URL ,2020-1-28,Compound Semiconductor,https://compoundsemiconductor.net/article/110149/Dark_field_Method_detects_defects_in_2D_materials
semiconductor,GB,Omni Design Joins TSMC IP Alliance Program,"MILPITAS, Calif.--(",2020-1-7,Business Wire,https://www.businesswire.com/news/home/20200107005150/en/Omni-Design-Joins-TSMC-IP-Alliance-Program
semiconductor,GB,SK Hynix Promoting Power Plant Construction Near Chip ...,SK Hynix is promoting the construction of power plants near its semiconductor factories as power outages are repeated at semiconductor plants every year.,2020-1-6,Business Korea,http://www.businesskorea.co.kr/news/articleView.html?idxno=39839
semiconductor,GB,Chinese team shows extraordinary rad-hardness of SiC - News,URL ,2020-1-13,Compound Semiconductor,https://compoundsemiconductor.net/article/109951/Chinese_team_shows_extraordinary_rad-hardness_of_SiC
semiconductor,GB,"TSMC to disclose its 3nm process details in April: key battle with Samsung 
begins",According to ,2020-1-20,Gizchina.com,https://www.gizchina.com/2020/01/20/tsmc-to-disclose-3nm-process-details-in-april-key-battle-with-samsung-begins/
semiconductor,GB,26 of 33 IC Products Forecast to Demonstrate Positive Growth ..., -- IC Insights recently released the 2020 edition of ,2020-1-23,Design And Reuse,https://www.design-reuse.com/news/47424/top-growing-ic-market-2018-2020.html
semiconductor,GB,StratEdge announces Reginald (Regi) Nocom joins company ...,"
	January 14, 2020 - ",2020-3-5,Automation.com,https://www.automation.com/en-us/articles/2020/stratedge-announces-reginald-regi-nocom-joins-comp
semiconductor,GB,Samsung Electronics now No. 2 in chip sales,Monday,2020-1-15,Korea JoongAng Daily,https://koreajoongangdaily.joins.com/news/article/article.aspx?aid=3072693
