query,region,title,excerpt,date,source,link
semiconductor,us,"U.S. auto industry calls for government help as it warns of impact of chip 
shortage","WASHINGTON (Reuters) - A U.S. auto industry group on Monday urged the government to help as it warned the global semiconductor shortage could result in 1.28 million fewer vehicles built this year and disrupt production for another six months.
The U.S. Commerce Department should dedicate a portion of funding in a proposed bill to expand U.S. semiconductor production to auto sector needs, the Alliance for Auto Innovation said in written responses to a government-initiated review.
U.S President Joe Biden in February ordered several Federal agency actions to address the chip crisis and is also seeking $37 billion in funding for legislation to supercharge chip manufacturing in the United States.
Some funding should “be used to build new capacity that will support the auto industry and mitigate the risks to the automotive supply chain evidenced by the current chip shortage,” the group’s chief executive, John Bozzella, wrote.
Most automakers have been hit by the shortage",2021-4-5,Reuters,https://www.reuters.com/article/us-chips-shortage-autos-idUSKBN2BT09M
semiconductor,us,"Semiconductor wafer producer SK Siltron CSS to invest $300M in US to boost 
EV supply chain","SK Siltron CSS, a unit of South Korean semiconductor wafer manufacturer SK Siltron, announced Wednesday plans to invest $300 million and create up to 150 high-paying, skilled jobs in Bay County, Michigan, which is a couple of hours north of Detroit, the country’s first automaking haven.
Over the next three years, SK Siltron says its investment will provide manufacturing and R&D capabilities of advanced materials for electric vehicles.
Strong policies that both invest in EV production and spur demand have proven successful in both China and Europe, according to the ICCT report.
SK Siltron said as it works with the state and local agencies to find employees, 70% will be skilled workers and the rest will be professional engineers.
Wafers 101A wafer is a thin slice of semiconductor that’s used to make integrated circuits, which essentially help make semiconductor chips smaller and faster",2021-08-26,TechCrunch,https://techcrunch.com/2021/07/14/semiconductor-wafer-producer-sk-siltron-to-invest-300m-in-us-to-boost-ev-supply-chain/
semiconductor,us,TSMC in Arizona: Why Taiwan's chip titan is betting on the ...,"""For semiconductor manufacturing, you need a big ecosystem to get the best cost position,"" Wiseman said.
The ongoing chip shortage, which has hit automakers, electronics makers and more, has also pushed the government to reinvigorate domestic chip manufacturing.
Along with the shift of chip manufacturing to Asia over the past decades, the number of graduates related to chip engineering in the U.S. has diminished.
To address this issue, Intel has been investing in education along with the Arizona state government.
The chipmaker provides money and support to Arizona State University and is a major employer of its chip engineering graduates",2021-6-3,Nikkei Asia,https://asia.nikkei.com/Business/Tech/Semiconductors/TSMC-in-Arizona-Why-Taiwan-s-chip-titan-is-betting-on-the-desert
semiconductor,us,Short-term semiconductor supply crisis may persist despite ...,"This Privacy Policy applies to all websites operated by Exporta Publishing & Events Ltd (as indicated on the relevant website).
Data protection lawThe Data Protection Act 1998 described how organisations – including Exporta Publishing & Events Ltd – must collect, handle and store personal information.
To comply with the law, personal information collected must be stored safely, not disclosed unlawfully and used fairly.
Selecting not to receive means that certain personalised services Exporta Publishing & Events Ltd offers cannot then be provided to that user.
The board of directors is ultimately responsible for ensuring that Exporta Publishing & Events Ltd meets its legal obligations",2021-4-14,Global Trade Review,https://www.gtreview.com/news/americas/short-term-semiconductor-supply-crisis-may-persist-despite-bidens-pledges-to-onshore-manufacturing/
semiconductor,us,"U.S. Senate mulls $30 billion in funding to boost chipmaking sector, source 
says","REUTERS/Jonathan ErnstWASHINGTON (Reuters) - The U.S. Senate is considering including in a new bill to boost competitiveness against China $30 billion in funding for previously-approved measures to supercharge the country’s chipmaking industry, a congressional source said on Thursday.
Lawmakers aim to bring the package, which would include other elements to boost the U.S. tech sector, to a full vote in April, the person said, declining to be named because the legislation has not been finalized.
A spokesman for U.S. Senate Majority leader Chuck Schumer, who is spearheading the new package, did not respond to a request for comment.
Schumer’s office also said the package could be used as a vehicle to provide emergency funding for the bipartisan semiconductor programs included in last year’s National Defense Authorization Act, which are still awaiting money.
One of those unfunded programs would provide grants to companies investing in U.S. factories and equipment for semiconductor manufacturing, testing, and research and development",2021-3-4,Reuters,https://www.reuters.com/article/us-usa-congress-chips-idUSKBN2AW2EK
semiconductor,us,TSMC's $37 billion spending blitz ignites global chip share rally,"Capital spending for 2021 is targeted at US$25 billion to US$28 billion, compared with US$17.2 billion the previous year.
Analysts expect Intel, the world's best-known chipmaker, to outsource manufacture to the likes of TSMC after a series of inhouse technology slip-ups.
The world's largest contract chipmaker expects revenue of US$12.7 billion to US$13 billion this quarter, ahead of the US$12.4 billion average of analyst estimates.
TSMC's net income in the quarter ended December climbed 23 per cent to NT$142.8 billion (S$6.75 billion), compared with the NT$137.2 billion average of analyst estimates, the chipmaker said on Thursday (Jan 14).
By business segment, TSMC's smartphone business contributed about 51 per cent to revenue, while high-performance computing (HPC) was at 31 per cent",2021-1-15,The Straits Times,https://www.straitstimes.com/business/companies-markets/tsmcs-37-billion-spending-blitz-ignites-a-global-chip-rally
semiconductor,us,Winter storm forces Samsung to halt Texas chip plant operations,"SEOUL -- Samsung Electronics has been forced to temporarily halt operations at its semiconductor factory in Austin, Texas, due to power shortages in the U.S. state caused by deadly winter storms.
""Due to the recent blackouts in Texas, Samsung Austin Semiconductor gradually halted its operations around 1p.m.
With prior notice, appropriate measures have been taken for the facilities and wafers in production,"" Samsung said in a statement.
Analysts say the power suspension at Samsung's chip plant in Austin will likely exacerbate the global chip shortage in the short term.
Samsung's Austin logic chip plant began operating in 2017 and makes chips using Samsung's 14-nanometer, 28-nm and 32-nm chip production technologies",2021-2-17,Nikkei Asia,https://asia.nikkei.com/Business/Technology/Winter-storm-forces-Samsung-to-halt-Texas-chip-plant-operations
semiconductor,us,Apple and Intel become first to adopt TSMC's latest chip tech,"TAIPEI -- Apple and Intel have emerged as the first adopters of Taiwan Semiconductor Manufacturing Co.'s next-generation chip production technology ahead of its deployment as early as next year, Nikkei Asia has learned.
The most advanced chip production tech being used for consumer products today is TSMC's 5-nm technology, which is used for all iPhone 12 processor chips.
Nvidia, the most valuable American chip company, announced this year it will move into the server chip market to grab market share from Intel.
The race to adopt the latest chip production nanotechnology is not only a commercial pursuit, geopolitics also plays a role.
The U.S., the European Union and Japan, citing national security risks, are rushing to bring vital chip production onshore",2021-08-26,Nikkei Asia,https://asia.nikkei.com/Business/Tech/Semiconductors/Apple-and-Intel-become-first-to-adopt-TSMC-s-latest-chip-tech
semiconductor,us,China cuts taxes to spur semiconductor development,"China has announced tax breaks to spur growth of its semiconductor industry following U.S. sanctions that cut off access to American processor chips for tech giant Huawei and some other companies.
China has announced tax breaks to spur growth of its semiconductor industry following U.S. sanctions that cut off access to American processor chips for tech giant Huawei and some other companies.
(AP Photo/Mark Schiefelbein, File)BEIJING (AP) — China announced tax breaks Monday to spur growth of its semiconductor industry following U.S. sanctions that alarmed the ruling Communist Party by cutting off access to American processor chips for tech giant Huawei and some other companies.
Then-President Donald Trump cut off Huawei Technologies Ltd.’s access to U.S. processor chips and other technology in 2019 in a fight over Beijing’s industrial ambitions.
Processor chips and other semiconductors are China’s biggest single import, totaling more than $300 billion a year",2021-3-29,AP News,https://apnews.com/article/business-beijing-global-trade-smartphones-china-dd813f4d2ede01f8db6f9d9c13d7d47b
semiconductor,us,"US proposes $52bn in chip funding, could lead to 7-10 ...","The US could be set to pump $52 billion into the domestic semiconductor 
industry, leading to seven to 10 new chip fabs. US Commerce Secretary Gina 
Raimondo ",2021-5-26,Data Center Dynamics,https://www.datacenterdynamics.com/en/news/us-proposes-52bn-in-chip-funding-could-lead-to-7-10-semiconductor-fabs/
semiconductor,us,"China Stockpiles Chips, Chip-Making Machines to Resist U.S.","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-2-2,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-02-02/china-stockpiles-chips-and-chip-making-machines-to-resist-u-s
semiconductor,us,"BE Semiconductor plans US, Taiwan expansion as chip ...","April 30 (Reuters) - Chipmaking equipment supplier BE Semiconductor (BESI) (BESI.AS) said on Friday it planned to boost its operations in the United States and Taiwan as its top customers ramp up investment to meet a surge in chip demand.
The Dutch-based maker of semiconductor assembly and packaging equipment also said it expected second-quarter revenue to rise between 30% and 40% from the previous quarter.
Suppliers to the semiconductor industry have been benefiting from soaring demand from major chip manufacturers, such as TSMC (2330.TW) and Intel (INTC.O), which are expanding production to ease global semiconductor shortage caused by the coronavirus pandemic.
The squeeze came about as carmakers - recovering from factory shutdowns last year - compete against the sprawling consumer electronics industry for chip supplies, amid a pandemic-led surge in demand for phones, TVs and gaming consoles.
($1 = 0.8254 euros)Reporting by Anait Miridzhanian and Boleslaw Lasocki; Editing by Jacqueline WongOur Standards: The Thomson Reuters Trust Principles",2021-4-30,Reuters,https://www.reuters.com/world/europe/be-semiconductor-plans-us-taiwan-expansion-chip-demand-soars-2021-04-30/
semiconductor,us,"U.S. to Press Taiwan, TSMC to Resolve Auto Chip Crunch","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-1-29,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-01-29/u-s-officials-to-press-taiwan-tsmc-to-resolve-auto-chip-crunch
semiconductor,us,A Global Computer Chip Shortage Shows Danger of U.S. ...,"The U.S. share of global semiconductor fabrication is only 12%, down from 37% in 1990, according to the Semiconductor Industry Association.
It might not seem important that 88% of the semiconductor chips used by U.S. industries, including the automotive and defense industries, are fabricated outside the U.S.
Taiwan and Samsung in South Korea are developing 3 nanometer fabs while the U.S. does not yet have a 7 nanometer fab.
Intel has announced that its 7 nanometer fab won’t be ready for production until late 2022 or early 2023.
The auto industry has restarted production but is now faced with a shortage of semiconductor chips",2021-3-11,Scientific American,https://www.scientificamerican.com/article/a-global-computer-chip-shortage-shows-danger-of-u-s-production-trends/
semiconductor,us,Biden Needs More Than $52 Billion to Counter China in Chips,"Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-6-9,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-06-09/biden-will-need-more-than-52-billion-to-counter-china-in-chips
semiconductor,us,China Revs Up Grand Chip Ambitions to Counter U.S. ...,"Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-3-2,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-03-02/china-revs-up-grand-chip-ambitions-to-counter-u-s-blacklistings
semiconductor,us,Spreading chip plants around world will add to costs,Pay based on useGet StartedPurchase a Team or Enterprise subscription for per weekYou will be billed per month after the trial ends,2021-08-26,Financial Times,https://www.ft.com/content/617b4505-68c2-437f-8ba0-f42bd8b667b4
semiconductor,us,"EXCLUSIVE Amid shortage, U.S. suppliers to Chinese chip ...","The Trump administration placed SMIC on the U.S. Department of Commerce's entity list over concerns of SMIC aiding China's military.
""Lam Research is still in the application process and has not yet received a response,"" a Fremont, California, company spokeswoman said on Wednesday.
SMIC's technological capabilities lag far behind cutting-edge foundries like industry leader Taiwan Semiconductor Manufacturing Co (2330.TW), according to industry sources.
The bulk have not yet been acted on, industry sources said.
Cymer, a San Diego company that makes deep ultraviolet light sources, is also among suppliers that need licenses to send parts to SMIC",2021-3-4,Reuters,https://www.reuters.com/world/china/exclusive-amid-shortage-us-suppliers-chinese-chip-giant-smic-struggle-get-export-2021-03-04/
semiconductor,us,"Protectionism isn't the answer to securing the US semiconductor supply 
chain | TheHill","The push to “re-shore” semiconductor manufacturing has been gaining momentum for some time.
CHIPS need DIP, which is to say the CHIPS Act needs a Defense of Intellectual Property Act.
The Semiconductor Industry Association reports that they account for as much as 80 percent of the value of a company’s intellectual property portfolio.
As a result, trade secrets need to figure prominently in all U.S. commercial pacts, from trade deals to investor rights agreements.
Nothing about this complexity suggests that protectionism can possibly be the answer to securing the U.S. semiconductor supply chain",2021-3-7,TheHill,https://thehill.com/opinion/international/541962-protectionism-isnt-the-answer-to-securing-the-us-semiconductor-supply
semiconductor,us,The 4 Best Semiconductor Stocks to Buy for the Next Decade,"Taiwan Semiconductor ManufacturingIn the past, many chipmakers manufactured their chips with their own fabrication plants, also known as fabs or foundries.
Today, only three foundries -- Taiwan Semiconductor Manufacturing (NYSE:TSM), Samsung, and Intel -- can manufacture the world's smallest chips.
NVIDIANVIDIA (NASDAQ:NVDA) is the world's largest producer of discrete GPUs.
First, it's the world's largest mobile chipmaker by a wide margin.
Second, Qualcomm owns the world's largest portfolio of wireless patents, which entitles it a cut of every smartphone sold worldwide",2021-4-9,The Motley Fool,https://www.fool.com/investing/2021/04/09/4-best-semiconductor-stocks-to-buy-for-next-decade/
semiconductor,us,Chip sales rose 6.5% globally in 2020 after year-end rush,"REUTERS/Kim Kyung-Hoon(Reuters) - Global semiconductor sales rose 6.5% overall in 2020, as a recovery during the last three months of the year helped offset a sharp dropoff in March and April, when pandemic stay-home orders rolled out around the world.
Global sales were $439 billion in 2020, according to data from the Semiconductor Industry Association (SIA), a trade group that represents most U.S. chipmakers along with many international firms.
Chip sales into the United States were $94.15 billion, up 19.8% from the previous year.
While U.S.-based companies represented nearly half of semiconductor sales, they represented only about 12% of chip manufacturing capacity in 2020.
John Neuffer, president and chief executive of the industry group, said legislation passed last year to provide incentives to chip factories in the United States could help change that figure this year",2021-1-31,Reuters,https://www.reuters.com/article/us-usa-semiconductors-idUSKBN2A11AV
semiconductor,us,"Interview: US, Taiwan Trade Talks and Global Semiconductor Shortage","STATE DEPARTMENT - At a time of global semiconductor shortages and rising trade tensions with China, U.S. officials are pledging to continue “strong, robust, and dynamic engagement” with Taiwan on economic and trade issues.
A week ago, the U.S. and Taiwan resumed trade talks through the Trade and Investment Framework Agreement (TIFA) Council after a five-year pause.
They're also a very critically important economic and trade partner as our ninth largest trading partner,” said Matt Murray, the State Department’s deputy assistant secretary for trade policy and negotiations, during an interview on Wednesday.
And then third, we've been very focused on the supply chain issue more broadly and talking to our friends in Taiwan about ways that we can address common concerns over supply chain resilience.
It’s held under the auspices of the EPPD where we were able to set up a supply chain seminar to focus on semiconductors",2021-08-26,Voice of America,https://www.voanews.com/east-asia-pacific/voa-news-china/interview-us-taiwan-trade-talks-and-global-semiconductor-shortage
semiconductor,us,World Semiconductor Shortage Raises Taiwan’s Bargaining Power with US,"Taiwan comes into play as the home of Taiwan Semiconductor Manufacturing Co., which spins out more chips than any other contract manufacturer in the world and has some of the most advanced production processes.
World demand for chips should increase from $450 billion last year to about $600 billion in 2024, market research firm Gartner says.
The Biden administration has asked Taiwanese officials about pushing their chipmakers to step up semiconductor production amid a shortage of chips for automotive use, Bloomberg reported last month.
Taiwan Semiconductor Manufacturing Co. broke ground in 2018 on a $15 billion factory complex in Taiwan with volume production expected to reach full capacity this year.
Powerchip Semiconductor Manufacturing Corp. and United Microelectronics Corp. also make chips in Taiwan",2021-3-5,Voice of America,https://www.voanews.com/east-asia-pacific/world-semiconductor-shortage-raises-taiwans-bargaining-power-us
semiconductor,us,Samsung Electronics could begin construction of new U.S. ...,"The logo of Samsung Electronics is seen at its headquarters in Seoul, South Korea, April 4, 2016.
REUTERS/Kim Hong-JiSEOUL, May 18 (Reuters) - Samsung Electronics Co Ltd (005930.KS) could begin construction of a planned $17 billion U.S. chip plant in the third quarter of this year with a target to be operational in 2024, a South Korean newspaper reported late on Monday.
Samsung is planning to apply an advanced 5-nanometer extreme ultraviolet (EUV) lithography chip-making process at the plant, which is expected to be in Austin, Texas, the Electronic Times reported citing unnamed industry sources.
Documents filed with Texas state officials previously showed Samsung is considering Austin as one of the sites for a new $17 billion chip plant that the South Korean firm said could create 1,800 jobs.
read moreU.S. President Joe Biden has proposed $50 billion to support chip manufacturing, which has spurred companies like Intel Corp (INTC.O) and global No",2021-5-17,Reuters,https://www.reuters.com/technology/samsung-electronics-could-begin-construction-new-us-chip-plant-q3-electronic-2021-05-18/
semiconductor,us,Auto sector urges U.S. Congress to help fund its computer ...,"Tech companies and other industries have repeatedly urged the administration not to pick ""winners and losers"" or attach conditions to funding to address the chip shortage.
The Bureau of Labor Statistics said the U.S. motor vehicle and parts sector lost 27,000 jobs in April.
The global chip shortage hit automakers hard after many canceled orders when plants were idled during the coronavirus pandemic.
President Joe Biden has proposed $50 billion to boost U.S. semiconductor production.
Raimondo told MSNBC Friday that the auto chip crisis was a factor in April's jobs report",2021-5-7,Reuters,https://www.reuters.com/technology/us-lawmakers-should-prioritize-automotive-chips-needs-industry-2021-05-07/
semiconductor,us,Semiconductor Supply Shortage And U.S. Policy Response ...,"Over the years, many semiconductor companies seeking efficiencies have adopted fab-lite operating models, transferring the costs associated with the semiconductor manufacturing process to foundries as they shrunk manufacturing footprints.
Today, few semiconductor companies have in-house manufacturing though they largely employ older technologies or highly niche semiconductor products.
The U.S. accounts for about 12% of global semiconductor manufacturing capacity today, down from about 37% in in 1990, according to the Semiconductor Industry Association.
These factors will continue to keep us cautious on how long the dampening of the semiconductor industry volatility will last.
Many semiconductor companies are rated in the investment-grade category and have seen upward rating momentum over the years",2021-4-26,S&amp;P Global,https://www.spglobal.com/ratings/en/research/articles/210426-semiconductor-supply-shortage-and-u-s-policy-response-mark-a-renaissance-for-domestic-manufacturing-and-equip-11923100
semiconductor,us,US-China tension brings both a risk of chip dependency on ...,"After receiving a minimal test for COVID-19, Lores met a legion of senior executives of Taiwanese chipmakers and urged them to supply semiconductor devices to the U.S. computer maker swiftly.
The chip shortage forced Ford Motor to announce a production cut of up to 20% earlier this year.
Biden also said he will seek $37 billion in funding for legislation to supercharge chip manufacturing in the U.S., including funds for TSMC's new plant in the country.
The report argued it is dangerous for the U.S. to remain dependent on Taiwan for semiconductor devices when China is threatening the island.
Ironically, the battle between the U.S. and China over semiconductor technology leadership has brought to the fore their reliance on Taiwan for cutting-edge chips",2021-3-28,Nikkei Asia,https://asia.nikkei.com/Business/Tech/Semiconductors/US-China-tension-brings-both-a-risk-of-chip-dependency-on-Taiwan
semiconductor,us,Car chip shortage shines light on fragility of US supply chain,"Become an FT subscriber to read:A cross-border view on tradeJournalists in 50+ countries explore developments in global commerce from every perspective.
For Premium subscribers, we offer our dedicated ‘FT Free Trade’ newsletter every Tuesday and Thursday",2021-2-23,Financial Times,https://www.ft.com/content/a75de9de-c37a-466e-b9e7-8d28af4daee0
semiconductor,us,"Industry, Unions Urge Congress to Speed Semiconductor Bills","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-08-26,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-07-22/industry-unions-urge-congress-to-speed-semiconductor-bills
semiconductor,us,"Biden Team Pressing Taiwan, Allies on Auto Chip Shortfall","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-2-17,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-02-18/biden-aide-deese-asks-taiwan-to-help-resolve-auto-chips-shortage
semiconductor,us,GM to close 3 plants due to semiconductor shortage,"Make informed decisions with the FTKeep abreast of significant corporate, financial and political developments around the world.
Stay informed and spot emerging risks and opportunities with independent global reporting, expert commentary and analysis you can trust",2021-2-3,Financial Times,https://www.ft.com/content/b2d9056e-6168-43e0-bed6-800d3bf0118b
semiconductor,us,TSMC's bet on global dominance pays off after decades of ...,"But the way it brushed off the minister's plea reflects the company's unparalleled clout in the chip industry -- a dominance that has only grown amid the growing rivalry between the U.S. and China.
Seeing an opportunity to put the Taiwanese industry on the map, the island's authority had urged Morris Chang, a longtime veteran of the U.S. semiconductor industry, to set up shop back home.
The global chip industry was about to change, which presented a major opportunity for resource-poor Taiwan, they said.
Thirty-five years after sealing the U.S.-Japan semiconductor agreement, Washington is now wielding sanctions against Semiconductor Manufacturing International Corp., China's leading chipmaker.
The U.S. has built a legacy of upsetting the balance in the global chip industry",2021-1-30,Nikkei Asia,https://asia.nikkei.com/Business/Tech/Semiconductors/TSMC-s-bet-on-global-dominance-pays-off-after-decades-of-planning
semiconductor,us,Samsung Eyes Investing Up to $17 Billion in New U.S. Chip Plant,"South Korean electronics giant is scouting locations in Texas, Arizona and 
New York for semiconductor plant. Samsung's proposed plant would employ up 
to 1,900 ",2021-1-22,Wall Street Journal,https://www.wsj.com/articles/samsung-eyes-up-to-17-billion-u-s-chip-plant-investment-11611361050
semiconductor,us,GlobalFoundries Plans to Build New Fab in Upstate New York ...,"MALTA, N.Y., July 19, 2021 /PRNewswire/ -- GlobalFoundries (GF), the global leader in feature-rich semiconductor manufacturing, today announced its expansion plans for its most advanced manufacturing facility in upstate New York over the coming years.
The announcement was made as the company convened leaders from government and industry to progress the national discussion around solving U.S. semiconductor supply chain challenges.
CEO Tom Caulfield was joined by U.S. Senate Majority Leader Chuck Schumer, U.S. Secretary of Commerce Gina M. Raimondo, former Pentagon officials, and executives from leading companies throughout the semiconductor supply chain.
Following the successful investment model of Fab 8, GF is planning to fund the new facility through private-public partnerships including customers, federal and state investments.
GF has invested more than $15 billion in its Fab 8 facility over the last decade to support innovation and increase manufacturing capacity",2021-08-26,PR Newswire,https://www.prnewswire.com/news-releases/globalfoundries-plans-to-build-new-fab-in-upstate-new-york-in-private-public-partnership-to-support-us-semiconductor-manufacturing-301336481.html
semiconductor,us,Production localization new focus for Shanghai semiconductor ...,"An employee with Shanghai Micro Electronics Equipment introduces scanner machine model to visitors on Thursday.
A staffer at NAURA said that the prepared publicity packets had been given out by noon, and visitors' passion for domestic semiconductor manufacturers was beyond their expectations.
""We bought plasma-etching equipment from NAURA at the exhibit due to its high-quality performance and cheap price.
The equipment is already able to produce 90-nanometer chips.After seeing the US prevented Huawei from sourcing components including high-end chips last year, more and more Chinese companies have shifted focus to localization and independent research and development.
""We used to provide raw materials mainly for Japanese semiconductor companies, but now as China is the world's largest buyer of semiconductors, we want to serve domestic wafer plants more to make the industry better and stronger,"" Li told the Global Times at the exhibition",2021-3-18,Global Times,https://www.globaltimes.cn/page/202103/1218838.shtml
semiconductor,us,Global chip shortage threatens automakers worldwide,"This has forced Germany's Volkswagen as well as Japanese makers like Honda and Nissan to reduce production.
Toyota Motor has decided to reduce production of its Tundra pickup truck at its plant in the U.S. state of Texas due to the semiconductor shortage.
Nissan Motor will cut production of its flagship vehicle Note by 5,000 units in January, a reduction that may continue through February.
Volkswagen has already announced that it would cut production in China, North America and Europe.
Meanwhile, Spanish automaker Seat, which is under Volkswagen, will also cut production from the end of January until around April",2021-1-9,Nikkei Asia,https://asia.nikkei.com/Business/Automobiles/Global-chip-shortage-threatens-automakers-worldwide
semiconductor,us,"Biden's infrastructure plan will bolster the U.S. semiconductor industry, 
Commerce Secretary says","The White House's infrastructure plan will put the U.S. on more equal footing with China as it bolsters the American semiconductor industry, Commerce Secretary Gina Raimondo said Wednesday.
The proposal also calls for a $50 billion investment in semiconductor manufacturing and research.
With investments in semiconductor manufacturing, it will pave a way for basic research, more jobs in foundries, job training and advanced manufacturing, she said.
Named ""The American Jobs Plan,"" it includes spending to combat climate change, improve drinking-water infrastructure, expand broadband access and lay the groundwork for electric vehicle capabilities.
However, Republicans are gearing up to object over the package's size and the White House's plan to pay for it",2021-3-31,CNBC,https://www.cnbc.com/2021/03/31/bidens-infrastructure-plan-will-bolster-the-us-semiconductor-industry-commerce-secretary.html
semiconductor,us,5 Top Semiconductor Fab Stocks to Invest in During the Global Chip Shortage,"Taiwan Semiconductor ManufacturingThough it may not be the household name that Intel is, Taiwan Semiconductor is actually far and away the world's largest semiconductor company as measured by market capitalization.
TSM currently claims a 57% market share in the global chip fab industry.
Its 5-nanometer chip production (the smallest, most power-efficient, and powerful computing processors around) puts it way ahead of its peers.
Its dividend currently yields 1.8%, and business is growing fast during the current global chip shortage.
A word of cautionChip fabrication companies stand to make a lot of money during the global chip shortage",2021-4-2,The Motley Fool,https://www.fool.com/investing/2021/04/02/top-semiconductor-fab-stocks-invest-chip-shortage/
semiconductor,us,Sanders Proposes Forcing Chipmakers to Give U.S. Equity for ...,"Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-5-24,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-05-24/sanders-proposes-forcing-chipmakers-to-give-u-s-equity-for-aid
semiconductor,us,GLOBALFOUNDRIES and GlobalWafers Partnering to Expand ...,"Today’s announcement expands GF’s domestic silicon wafer supply from the United States.
As part of this growth, GF will require an increased supply of wafers like those made by GWC.
In February 2020, GWC and GF announced intentions to collaborate closely to significantly expand GWC’s existing 300mm SOI wafer manufacturing capacity.
Today’s announcement comes at a time when the United States is seeking to fortify and expand its semiconductor supply chain, which enables the $91 trillion world economy.
Only 12 percent of the world’s semiconductor manufacturing capacity is in the United States",2021-6-8,Governor Parson,https://governor.mo.gov/press-releases/archive/globalfoundries-and-globalwafers-partnering-expand-semiconductor-wafer
semiconductor,us,How Trump worsened the semiconductor shortage,"Many factors conspired to cause the semiconductor shortage that’s constraining the production of cars and many other products.
In 2018, as part of his trade war with China, Trump imposed 25% tariffs on $34 billion worth of Chinese imports, including semiconductors—the first of several salvos in Trump’s trade war with China.
The U.S. semiconductor industry says the Trump actions cost U.S. firms millions in sales.
That’s one reason chipmakers are reluctant to add capacity: If a shortage morphs into a glut, they can lose money.
Research firm Gartner expects the global chip shortage to last for about another year, though some sectors could get relief sooner",2021-08-26,Yahoo Finance,https://finance.yahoo.com/news/how-trump-worsened-the-semiconductor-shortage-192026179.html
semiconductor,us,U.S. Senators Close to Inking $52 Billion Semiconductor Funding Plan,"The chip industry support plan is set to include funding of R&D and production and the establishment of national programs.
The $52 billion five-year plan pales in comparison to South Korea's intention to support its semiconductor industry with $450 billion over the next 10 years.
(Image credit: GlobalFoundries)The U.S. semiconductor industry funding law is developed by senators Mark Kelly, John Cornyn, Mark Warner, and Tom Cotton.
Among the government-supported R&D initiatives are the National Semiconductor Technology Center and National Advanced Packaging Manufacturing Program.
$450 Billion South Korean Chip PlanEarlier this week South Korea unveiled an intention to support its local chip industry with $450 billion over the next 10 years",2021-5-15,Tom's Hardware,https://www.tomshardware.com/news/semiconductor-industry-funding-plans-in-usa-south-korea
semiconductor,us,"GM extends production cuts due to chip shortage, Stellantis warns of 
lingering pain","Consumers have stocked up on laptops, gaming consoles and other electronic products during the pandemic, leading to tight chip supplies.
The Detroit automaker had previously extended production cuts at three North American plants into mid-March and said vehicles at two other plants would only be partially built.
Following Wednesday’s cuts, forecasting firm AutoForecast Solutions estimated GM could lose more than 216,000 units globally due to the shortage.
Industry officials and politicians have pushed U.S. President Joe Biden’s administration to take a more active role in dealing with the chip shortage.
Complicating matters was a severe winter storm in Texas last month that killed at least 21 people and led to the shutdown of several chip plants",2021-3-3,Reuters,https://www.reuters.com/article/us-gm-semiconductors-exclusive-idUSKBN2AV1QS
semiconductor,us,Intel Is in Talks to Buy GlobalFoundries for About $30 Billion,"Nvidia last year overtook Intel as America's biggest semiconductor company 
by value. Like Intel and TSMC, GlobalFoundries is expanding its 
manufacturing ",2021-08-26,Wall Street Journal,https://www.wsj.com/articles/intel-is-in-talks-to-buy-globalfoundries-for-about-30-billion-11626387704
