query,region,title,excerpt,date,source,link
semiconductor,united+states,How dangerous is the global shortage of semiconductor chips?,"/GettyOn March 31, U.S. President Joe Biden unveiled a plan aimed at, among other things, subsidizing domestic production and research in the field of semiconductor chips.
On April 12, on behalf of the president, his national security adviser Jake Sullivan will meet with semiconductor and auto industry executives to discuss the global chip shortage.
Another prime example of the crisis is Samsung, the second largest semiconductor user, spending $36 billion last year to purchase chips.
The company has recently announced that it will have to postpone due to a chip shortage releasing its newest smartphones.
According to the calculations of the consulting firm AlixPartners, due to a shortage of chips, car manufacturers are forced to cut production",2021-4-5,CGTN,https://news.cgtn.com/news/2021-04-05/How-dangerous-is-the-global-shortage-of-semiconductor-chips--Zd4F3coOaI/index.html
semiconductor,united+states,Chip sales rose 6.5% globally in 2020 after year-end rush,"REUTERS/Kim Kyung-HoonFeb 1 (Reuters) - Global semiconductor sales rose 6.5% overall in 2020, as a recovery during the last three months of the year helped offset a sharp dropoff in March and April, when pandemic stay-home orders rolled out around the world.
Global sales were $439 billion in 2020, according to data from the Semiconductor Industry Association (SIA), a trade group that represents most U.S. chipmakers along with many international firms.
Chip sales into the United States were $94.15 billion, up 19.8% from the previous year.
While U.S.-based companies represented nearly half of semiconductor sales, they represented only about 12% of chip manufacturing capacity in 2020.
""Over the next 10 years, semiconductor manufacturing is going to grow 56%,"" Neuffer said",2021-1-31,Reuters,https://www.reuters.com/world/asia-pacific/chip-sales-rose-65-globally-2020-after-year-end-rush-2021-02-01/
semiconductor,united+states,Tough road ahead for U.S. firms trying to cut reliance on Taiwan chipmakers,"Taiwanese chipmakers are ahead of their international rivals and it will be tough for U.S. tech companies to reduce their reliance on Taiwan, said Sebastian Hou from CLSA.
Tech firms like Apple, Amazon, Google as well as Qualcomm, NVIDIA and AMD rely heavily on Taiwanese contract manufacturers to produce up to 90% of their chips, according to Hou, who is managing director and head of tech research at the brokerage firm.
Semiconductors are used in everything, from smartphones and computers to cars as well as home appliances.
While the United States dominates the global semiconductor market share by revenue, Asia is the manufacturing powerhouse, according to a recent report from Bank of America.
Asian countries produce more than 70% of global semiconductors — Taiwan and South Korea, in particular, have established unrivaled positions in high-end chip manufacturing capacity, the report said",2021-4-13,CNBC,https://www.cnbc.com/2021/04/13/semiconductor-shortage-us-tech-companies-and-their-reliance-on-taiwan.html
semiconductor,united+states,"Major Apple supplier TSMC eyes expansion in U.S., Japan to meet sustained 
chip demand","The world's largest contract chipmaker and a major Apple supplier also said it is currently reviewing a plan to set up a specialty technology wafer fabrication plant, or fab, in Japan.
Reuters reported in May TSMC was eyeing expansion in Arizona beyond the one currently planned.
Liu said TSMC was also planning a capacity expansion in China's Nanjing due to the ""urgent need"" of clients, using the mature 28 nanometer semiconductor manufacturing technology.
Revenue for April through June at TSMC , Asia's most valuable manufacturing company, climbed 28% to a record $13.29 billion.
For the second quarter, TSMC said profit rose 11% to T$134.4 billion ($4.81 billion) from a year earlier, just short of an average estimate of T$136.5 billion, drawn from 19 analysts by Refinitiv",2021-08-26,CNBC,https://www.cnbc.com/2021/07/15/tsmc-eyes-expansion-in-us-japan-to-meet-sustained-chip-demand.html
semiconductor,united+states,"Japan and U.S. aim for chip supply chain deal with PM Suga's visit, Nikkei 
says","TOKYO (Reuters) -Japan and the United States will cooperate on the supply of critical parts for chips, aiming for an agreement when the leaders of both countries meet later this month, the Nikkei newspaper said on Friday.
FILE PHOTO: Japan's prime minister, Yoshihide Suga, speaks during a press conference at the prime minister's official residence in Tokyo, Japan March 18, 2021.
Rodrigo Reyes Marin/Pool via REUTERS/File PhotoPrime Minister Yoshihide Suga is due to become the first foreign leader to visit the United States since President Joe Biden took office.
Details of his visit, his second foreign trip as prime minister, are still being worked out, according to a source familiar with the matter.
COVID-19 restrictions and safety measures complicated planning for the visit, and helped determine the schedule for the visit, according the sources said",2021-4-2,Reuters,https://www.reuters.com/article/us-japan-us-idUSKBN2BP1CW
semiconductor,united+states,A Global Computer Chip Shortage Shows Danger of U.S. ...,"The U.S. share of global semiconductor fabrication is only 12%, down from 37% in 1990, according to the Semiconductor Industry Association.
It might not seem important that 88% of the semiconductor chips used by U.S. industries, including the automotive and defense industries, are fabricated outside the U.S.
Taiwan and Samsung in South Korea are developing 3 nanometer fabs while the U.S. does not yet have a 7 nanometer fab.
Intel has announced that its 7 nanometer fab won’t be ready for production until late 2022 or early 2023.
The auto industry has restarted production but is now faced with a shortage of semiconductor chips",2021-3-11,Scientific American,https://www.scientificamerican.com/article/a-global-computer-chip-shortage-shows-danger-of-u-s-production-trends/
semiconductor,united+states,WISeKey's Semiconductor Revenue in the United States Surges,"“This U.S. IoT revenue generated by the WISeKey Semiconductors division located in South of France, should be considered strategic premium revenue, especially following the semiconductor manufacturing shortage in the U.S., a strategic reference market for the company.
This revenue model relies on data trust and on IoT edge device control.
WISeKey has been working on IoT security by integrating OISTE/WISeKey’s Managed Cryptographic Root of Trust secure IoT Devices with devices leveraging SAP Leonardo® IoT.
WISeKey IoT has an install base of over 1.5 billion microchips in virtually all IoT sectors (connected cars, smart cities, drones, agricultural sensors, anti-counterfeiting, smart lighting, servers, computers, mobile phones, crypto tokens etc.).
Nothing contained herein is, or shall be relied on as, a promise or representation as to the future performance of WISeKey",2021-08-26,GlobeNewswire,https://www.globenewswire.com/news-release/2021/07/20/2265939/0/en/WISeKey-s-Semiconductor-Revenue-in-the-United-States-Surges-Despite-Shortage-in-Semiconductor-Manufacturing.html
semiconductor,united+states,"China Stockpiles Chips, Chip-Making Machines to Resist U.S.","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-2-2,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-02-02/china-stockpiles-chips-and-chip-making-machines-to-resist-u-s
semiconductor,united+states,Lagging but motivated: The state of China's semiconductor ...,"Though it has made major advances, most segments of China’s semiconductor industry remain behind its foreign competitors, and its efforts to catch up face major economic obstacles.
Despite these investments, Chinese semiconductor companies make up a relatively small part of the global market.
While there are many potential outcomes of the Chinese semiconductor policy depending on tactics and the quality of execution by Chinese engineers, the Chinese semiconductor industry will undoubtedly become more competitive over the next ten years.
But as semiconductor technology has emerged as a point of competition with the United States, such partnerships have become more difficult.
Taken together, these moves by the U.S. government have made the already difficult task of building a competitive Chinese semiconductor industry that much harder",2021-1-7,Brookings Institution,https://www.brookings.edu/techstream/lagging-but-motivated-the-state-of-chinas-semiconductor-industry/
semiconductor,united+states,Semiconductor shortage and the U.S. auto industry,"President Joe Biden holds a semiconductor chip prior to signing an executive order aimed at addressing a global semiconductor chip shortage.
Many semiconductor contract foundries switched from making ""mature"" chips for the auto industry to producing more technologically advanced ""emerging"" chips for the consumer electronics industry (e.g., 5G), which demand higher prices.
While increased demand has been good for the auto industry, a critical shortage of semiconductors is causing Ford, General Motors and Stellantis to idle machinery and labor.
There is also the sensitivity of government intervention on behalf of the auto industry ahead of other industry sectors.
The most realistic short-term solution to address the auto industry's semiconductor shortage is likely to come through diplomacy",2021-6-22,Reuters,https://www.reuters.com/legal/legalindustry/semiconductor-shortage-us-auto-industry-2021-06-22/
semiconductor,united+states,Auto sector urges U.S. Congress to help fund its computer ...,"Tech companies and other industries have repeatedly urged the administration not to pick ""winners and losers"" or attach conditions to funding to address the chip shortage.
The Bureau of Labor Statistics said the U.S. motor vehicle and parts sector lost 27,000 jobs in April.
The global chip shortage hit automakers hard after many canceled orders when plants were idled during the coronavirus pandemic.
President Joe Biden has proposed $50 billion to boost U.S. semiconductor production.
Raimondo told MSNBC Friday that the auto chip crisis was a factor in April's jobs report",2021-5-7,Reuters,https://www.reuters.com/technology/us-lawmakers-should-prioritize-automotive-chips-needs-industry-2021-05-07/
semiconductor,united+states,Car chip shortage shines light on fragility of US supply chain,"Become an FT subscriber to read:A cross-border view on tradeJournalists in 50+ countries explore developments in global commerce from every perspective.
For Premium subscribers, we offer our dedicated ‘FT Free Trade’ newsletter every Tuesday and Thursday",2021-2-23,Financial Times,https://www.ft.com/content/a75de9de-c37a-466e-b9e7-8d28af4daee0
semiconductor,united+states,Labs over Fabs: How the US Should Invest in the Future of ...,"China has spent billions of dollars in state subsidies, and plans to spend billions more in the coming years.
Instead, scarce resources should be devoted to shoring up the broader semiconductor ecosystem on which American innovation depends.
It should build talent pipelines from high schools to universities to corporations and startups, ensuring an ample supply of semiconductor engineers.
Pushing the boundaries of chipsThe U.S. should create or reinforce 25 university-industry centers of excellence in semiconductors with a heavy emphasis on cutting-edge research and development.
Similar to the NSF CAREER Award for early-stage research professionals, the government should expand funding for scholars across a diverse range of semiconductor-related fields pursuing projects at the cutting-edge of this field",2021-3-15,Foreign Policy Research Institute,https://www.fpri.org/article/2021/03/labs-over-fabs-how-the-u-s-should-invest-in-the-future-of-semiconductors/
semiconductor,united+states,South Korea Commits $450 Billion to Dominate ...,"Terms of useSouth Korea has announced it will spend $450 billion over the next nine years to take the lead in the global semiconductor market.
This is an aggressive move by South Korea to boost its semiconductor businesses.
“Our government will unite with companies to form a semiconductor powerhouse,” said President Moon Jae-in of South Korea.
The South Korean government has pledged to incentivize semiconductor manufacturing with lower tax rates, better infrastructure, and a secure water supply.
South Korea may not be the last country to announce a massive investment into chip manufacturing and R&D this year",2021-5-14,ExtremeTech,https://www.extremetech.com/computing/322826-south-korea-commits-450-billion-to-chase-semiconductor-dominance
semiconductor,united+states,ASML extends sales deal with Chinese chipmaker SMIC to end of 2021,"FILE PHOTO: A logo of Semiconductor Manufacturing International Corporation (SMIC) is seen at China International Semiconductor Expo (IC China 2020) following the coronavirus disease (COVID-19) outbreak in Shanghai, China October 14, 2020.
In 2019, the Trump administration pressed Dutch officials to cancel a sale of an EUV machine to SMIC.
At that time, Dutch officials declined to renew a license needed to ship the tool.
Dutch officials had not approved a license to ship an EUV tool to China as of late February, according to government records.
In its statement on Wednesday, ASML said the volume purchase deal with SMIC related to an older technology called deep ultraviolet lithography, or DUV",2021-3-3,Reuters,https://www.reuters.com/article/us-asml-holding-smic-idUSKBN2AV1S6
semiconductor,united+states,"Global auto recovery to take more hits from Japan chip plant fire, severe 
U.S. weather: IHS","FILE PHOTO: Renesas Electronics Corp's logos are pictured at the company's conference in Tokyo, Japan, April 11, 2017.
REUTERS/Toru Hanai/File Photo(Reuters) - A recent fire at a Japanese semiconductor factory and severe weather in parts of the United States in February have exacerbated an ongoing chip shortage plaguing the global auto industry, data firm IHS Markit said on Wednesday.
The company said on Tuesday it would take at least 100 days for production to normalize at the plant in northeast Japan.
“These latest impacts to global semiconductor supply lead us to think that Q2 could be as exposed as Q1, while stabilization of supply may not emerge until Q4,” IHS said in a report.
Global automotive production figures in the first quarter are expected to expand 12% compared to 2020, according to a forecast by IHS",2021-3-31,Reuters,https://www.reuters.com/article/us-autos-chips-idUSKBN2BN27E
semiconductor,united+states,"Global chip supply chain increasingly vulnerable to massive disruption, 
study finds","REUTERS/Ann Wang(Reuters) - A new study from a U.S. industry group found that the global semiconductor supply chain has become increasingly vulnerable to natural disasters and geopolitical disruptions because suppliers have become more concentrated in distinct regions.
The shortage has idled some production lines at automobile factories in the United States, Europe and Asia.
But the Semiconductor Industry Association, representing most U.S. chipmakers, on Thursday said it found more than 50 places in the supply chain where a single region has more than 65% market share.
In some cases, though, it called for incentives to create “minimum viable capacity” in regions that lack any part of the supply chain.
In the case of the United States and Europe, that would mean new advanced chip factories to balance concentration in Taiwan and South Korea",2021-4-1,Reuters,https://www.reuters.com/article/us-usa-semiconductors-idUSKBN2BO4TV
semiconductor,united+states,"BE Semiconductor plans US, Taiwan expansion as chip ...","April 30 (Reuters) - Chipmaking equipment supplier BE Semiconductor (BESI) (BESI.AS) said on Friday it planned to boost its operations in the United States and Taiwan as its top customers ramp up investment to meet a surge in chip demand.
The Dutch-based maker of semiconductor assembly and packaging equipment also said it expected second-quarter revenue to rise between 30% and 40% from the previous quarter.
Suppliers to the semiconductor industry have been benefiting from soaring demand from major chip manufacturers, such as TSMC (2330.TW) and Intel (INTC.O), which are expanding production to ease global semiconductor shortage caused by the coronavirus pandemic.
The squeeze came about as carmakers - recovering from factory shutdowns last year - compete against the sprawling consumer electronics industry for chip supplies, amid a pandemic-led surge in demand for phones, TVs and gaming consoles.
($1 = 0.8254 euros)Reporting by Anait Miridzhanian and Boleslaw Lasocki; Editing by Jacqueline WongOur Standards: The Thomson Reuters Trust Principles",2021-4-30,Reuters,https://www.reuters.com/world/europe/be-semiconductor-plans-us-taiwan-expansion-chip-demand-soars-2021-04-30/
semiconductor,united+states,Semiconductor Supply Shortage And U.S. Policy Response ...,"Over the years, many semiconductor companies seeking efficiencies have adopted fab-lite operating models, transferring the costs associated with the semiconductor manufacturing process to foundries as they shrunk manufacturing footprints.
Today, few semiconductor companies have in-house manufacturing though they largely employ older technologies or highly niche semiconductor products.
The U.S. accounts for about 12% of global semiconductor manufacturing capacity today, down from about 37% in in 1990, according to the Semiconductor Industry Association.
These factors will continue to keep us cautious on how long the dampening of the semiconductor industry volatility will last.
Many semiconductor companies are rated in the investment-grade category and have seen upward rating momentum over the years",2021-4-26,S&amp;P Global,https://www.spglobal.com/ratings/en/research/articles/210426-semiconductor-supply-shortage-and-u-s-policy-response-mark-a-renaissance-for-domestic-manufacturing-and-equip-11923100
semiconductor,united+states,Chipmaker GlobalFoundries plans $6 bln expansion in ...,"SINGAPORE, June 22 (Reuters) - Chipmaker GlobalFoundries said on Tuesday it will spend $6 billion to expand capacity at its factories in Singapore, Germany and the United States amid a chip shortage that is hurting automakers and electronics firms globally.
read moreThe chip shortage, which began in earnest in late December, was caused in part by automakers miscalculating demand for semiconductors in the pandemic.
read moreAs well, governments, including those of the United States and Japan, have intervened to urge faster supplies.
Earlier this month, the United States approved $54 billion in funds to increase U.S. production and research into semiconductors and telecom equipment.
Reporting by Aradhana Aravindan in Singapore; Editing by Sayantani Ghosh and Muralikumar AnantharamanOur Standards: The Thomson Reuters Trust Principles",2021-6-22,Reuters,https://www.reuters.com/technology/chipmaker-globalfoundries-plans-6-bln-expansion-singapore-us-germany-2021-06-22/
semiconductor,united+states,Samsung Eyes Investing Up to $17 Billion in New U.S. Chip Plant,"South Korean electronics giant is scouting locations in Texas, Arizona and 
New York for semiconductor plant. Samsung's proposed plant would employ up 
to 1,900 ",2021-1-22,Wall Street Journal,https://www.wsj.com/articles/samsung-eyes-up-to-17-billion-u-s-chip-plant-investment-11611361050
semiconductor,united+states,GlobalFoundries pours $1.4 billion into fab expansion amid chip demand boom,"It is aiming for revenue growth of 9% to 10% from just over $5.7 billion last year.
Automakers and electronics producers are facing a global shortage of chips which has fueled manufacturing delays.
“The adoption of technology that would normally have taken a decade happened in one year in 2020 because of COVID-19,” GlobalFoundries CEO Thomas Caulfield told Reuters.
While the supply crunch has resulted in car makers such as Volkswagen, Ford and General Motors cutting output, an increase in supply would create further demand.
If demand continues to rise GlobalFoundries could build a new plant adjacent to its Malta, New York, plant after securing a purchase option agreement for about 66 acres of undeveloped land last year",2021-3-3,Reuters,https://www.reuters.com/article/us-globalfoundries-expansion-chips-idUSKBN2AV0RV
semiconductor,united+states,"Biden to order review of U.S. reliance on overseas supply chains for 
semiconductors, rare earths","President Joe Biden will direct his administration to conduct a review of key U.S. supply chains, including those for semiconductors, high-capacity batteries, medical supplies and rare earth metals.
The text of the executive order is being finalized and the ultimate language could vary from the current draft.
The White House plans to review gaps in domestic manufacturing and supply chains that are dominated by or run through ""nations that are or are likely to become unfriendly or unstable.""
Biden said earlier this month that his White House is gearing up for ""extreme competition"" with China.
The pending executive order is one of the administration's first tangible efforts to evaluate and shore up American business and defense interests through a thorough review of where key raw materials come from",2021-2-18,CNBC,https://www.cnbc.com/2021/02/18/biden-to-order-supply-chain-review-to-assess-us-reliance-on-overseas-semiconductors.html
semiconductor,united+states,"Interview: US, Taiwan Trade Talks and Global Semiconductor Shortage","STATE DEPARTMENT - At a time of global semiconductor shortages and rising trade tensions with China, U.S. officials are pledging to continue “strong, robust, and dynamic engagement” with Taiwan on economic and trade issues.
A week ago, the U.S. and Taiwan resumed trade talks through the Trade and Investment Framework Agreement (TIFA) Council after a five-year pause.
They're also a very critically important economic and trade partner as our ninth largest trading partner,” said Matt Murray, the State Department’s deputy assistant secretary for trade policy and negotiations, during an interview on Wednesday.
And then third, we've been very focused on the supply chain issue more broadly and talking to our friends in Taiwan about ways that we can address common concerns over supply chain resilience.
It’s held under the auspices of the EPPD where we were able to set up a supply chain seminar to focus on semiconductors",2021-08-26,Voice of America,https://www.voanews.com/east-asia-pacific/voa-news-china/interview-us-taiwan-trade-talks-and-global-semiconductor-shortage
semiconductor,united+states,"UPDATE 2-Canada trade surplus narrows as semiconductor chip shortage hits 
imports, exports","(Adds economist comments)OTTAWA, April 7 (Reuters) - Canada’s trade surplus with the world narrowed in February to C$1.04 billion ($824 million) as a global shortage of semiconductor chips hit both imports and exports, Statistics Canada said on Wednesday.
Analysts polled by Reuters had predicted a surplus of C$1.00 billion after a revised C$1.21 billion surplus in January.
It was the first time since late 2016 that the trade balance was in surplus for two consecutive months, Statscan said.
In February, imports fell 2.4%, with imports of motor vehicles and parts falling 7.8%, again tied to the semiconductor issues.
Canada’s trade surplus with the United States rose to C$6.8 billion in February, its largest since September 2008",2021-4-7,Reuters,https://www.reuters.com/article/canada-economy-trade-idUSL1N2M00YA
semiconductor,united+states,How the U.S. Can Beat the Semiconductor Shortage (and ...,"The party’s “China 2025” plan aims to achieve Chinese dominance in key technology areas in service of their values and political system in China, but also, more alarmingly, worldwide.
China is competing with U.S. and other foreign companies to sell crime-fighting technology that bolsters safety and security.
The Pentagon must insist on the state-of-the art in the design of its defense systems, especially the sensitive microelectronics designs.
Congress should significantly expand the funding and responsibility of the expert DOD microelectronics office known as the Defense Microelectronics Activity, or DMEA, and convert it into a full-blown agency.
Meanwhile, Congress can help by creating a statutory requirement that major government procurement programs incorporate commercial best-practices in microelectronic systems development",2021-6-16,Defense One,https://www.defenseone.com/ideas/2021/06/how-us-can-beat-semiconductor-shortage-and-china/174730/
semiconductor,united+states,Why the US doesn't manufacture many computer chips,"But now, the country is responsible for just 12% of global chip production.
Seventy-five percent of the world's chip manufacturing comes out of Asia, per the report, and China is positioned to become the largest chip producer by 2030.
It became cheaper to build chip facilities in countries outside of the US.
Intel still produces much of its chip supply at home, as the Wall Street Journal reported.
As part of Biden's $2 trillion infrastructure plan, there's a $50 billion allotment for domestic chip manufacturing incentives",2021-4-17,Business - Insider,https://www.businessinsider.com/why-us-doesnt-make-chips-semiconductor-shortage-2021-4
semiconductor,united+states,U.S. Senate Unveils Strategy to Counter China With New Bill,"Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-4-8,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-04-08/senate-s-china-strategy-takes-shape-with-bill-to-invest-in-u-s
semiconductor,united+states,Global semiconductor shortage spurs run on vintage chipmaking tools,"Now, advanced chips are made using much larger wafers, but there is still a lot of demand for simpler, older chips.
But the machines to make those older chips can take six to nine months to find, said Surya Iyer, vice president of operations and quality at Polar.
Ohio-based Rite Track, in normal times, buys up old chipmaking equipment, upgrades it and sells it to chip factories.
“So people are getting a little bit more creative.”NEW OFFERS FOR OLD TOOLSDemand for old tools is so robust that buyers are looking at every kind of factory.
Now, he said, customers from around the world are looking to buy or upgrade older tools",2021-3-4,Reuters,https://www.reuters.com/article/us-usa-semiconductors-tools-idUSKBN2AW18P
semiconductor,united+states,"Democrats, GOP team up on bill targeting China as U.S. suffers microchip 
shortage","Al Drago | Bloomberg | Getty ImagesThese days, it can feel like there are very few issues Democrats and Republicans agree on.
That is, of course, unless someone's proposing a bill aimed at challenging Beijing's growing global influence.
China supplied 80% of the rare earths imported by the United States between 2016 and 2019, according to the U.S. Geological Survey.
That's likely a leading reason why the Senate bill also includes $52 billion in incentives for semiconductor companies to build new factories in the U.S., a priority backed by Sens.
""We don't have a lot of new foundries where you can call in and order, and they can supply anyone.""",2021-5-25,CNBC,https://www.cnbc.com/2021/05/25/chip-shortage-democrats-gop-team-up-to-target-china.html
semiconductor,united+states,U.S. auto industry to press Congress again on chips shortage,"WASHINGTON, April 27 (Reuters) - Major automakers and suppliers will press Congress again on Tuesday to address the global shortage of semiconductor chips that has curtailed auto production around the world.
A U.S. Senate subcommittee will hear testimony from auto industry groups urging action to address production of ""mature node"" chips.
The industry backs proposals to spend tens of billions of dollars to boost U.S. semiconductor production and new tax incentives to help chip companies offset costs of creating new lines within existing facilities.
Ann Wilson, senior vice president at the Motor & Equipment Manufacturers Association, will tell the Senate panel auto suppliers are facing ""a significant supply chain crisis"".
read morePresident Joe Biden’s proposed $2 trillion infrastructure investment package includes $50 billion for semiconductor production and research",2021-4-27,Reuters,https://www.reuters.com/business/autos-transportation/us-auto-industry-press-congress-again-chips-shortage-2021-04-27/
semiconductor,united+states,"U.S. Senate mulls $30 billion in funding to boost chipmaking sector, source 
says","REUTERS/Jonathan ErnstWASHINGTON (Reuters) - The U.S. Senate is considering including in a new bill to boost competitiveness against China $30 billion in funding for previously-approved measures to supercharge the country’s chipmaking industry, a congressional source said on Thursday.
Lawmakers aim to bring the package, which would include other elements to boost the U.S. tech sector, to a full vote in April, the person said, declining to be named because the legislation has not been finalized.
A spokesman for U.S. Senate Majority leader Chuck Schumer, who is spearheading the new package, did not respond to a request for comment.
Schumer’s office also said the package could be used as a vehicle to provide emergency funding for the bipartisan semiconductor programs included in last year’s National Defense Authorization Act, which are still awaiting money.
One of those unfunded programs would provide grants to companies investing in U.S. factories and equipment for semiconductor manufacturing, testing, and research and development",2021-3-4,Reuters,https://www.reuters.com/article/us-usa-congress-chips-idUSKBN2AW2EK
semiconductor,united+states,Global Chip Shortage Set to Worsen for Car Makers,"Freezing conditions in the U.S. in February caused semiconductor makers in 
Texas that provide chips for U.S. auto makers to shut down production to 
take ",2021-4-29,Wall Street Journal,https://www.wsj.com/articles/global-chip-shortage-set-to-worsen-for-car-makers-11619708393
semiconductor,united+states,"Why there's a chip shortage that's hurting everything from the PlayStation 
5 to the Chevy Malibu","They join a long list of major automakers, including Ford, Honda and Fiat Chrysler, which have warned investors or slowed vehicle production because of the chip shortage.
But it's not just the automotive industry that's struggling to get enough semiconductors to build their products.
Sony blamed the chip shortage for why it's so hard to get a PlayStation 5 game console.
The Semiconductor Industry Association said in December that global chip sales would grow 8.4% in 2021 from 2020's total of $433 billion.
""The shortage in the semiconductor industry is across the board,"" said incoming Qualcomm CEO Cristiano Amon last month",2021-2-10,CNBC,https://www.cnbc.com/2021/02/10/whats-causing-the-chip-shortage-affecting-ps5-cars-and-more.html
semiconductor,united+states,"Exclusive: Trump admin slams China's Huawei, halting shipments from Intel, 
others - sources","Japanese flash memory chip maker Kioxia Corp had at least one license revoked, two of the sources said.
FILE PHOTO: The Huawei logo is seen at Huawei Connect in Shanghai, China, September 23, 2020.
The United States put Huawei on a Commerce Department “entity list” in May 2019, restricting suppliers from selling U.S. goods and technology to it.
Intel Corp has received licences from U.S. authorities to continue supplying certain products to Huawei Technologies, an Intel spokesman said in September last year.
Meng, the daughter of Huawei’s founder, and the company itself were indicted for misleading banks about its business in Iran",2021-1-17,Reuters,https://www.reuters.com/article/us-usa-huawei-tech-exclusive-idUSKBN29M0KD
semiconductor,united+states,Background Press Call on the Upcoming Trilateral Meeting ...,"A reminder that today’s call will be on background, attributed to a senior administration official.
We’ve — we’ve done extensive consultations both across the U.S. government, in Congress.
We’ll talk about the domestic circumstances in North Korea — what we’ve seen in terms of COVID response — and some of the diplomacy of late that we’ve seen, particularly between China and North Korea.
Anything that we do with respect to North Korea, we believe we need to do in partnership and in harmony with Japan and South Korea.
And second question is: I’m assuming China offers North Korea their vaccine, but maybe North Korea would consider, United States always say, a safer and more effective option",2021-4-1,The White House,https://www.whitehouse.gov/briefing-room/press-briefings/2021/04/01/background-press-call-on-the-upcoming-trilateral-meeting-with-japan-and-the-republic-of-korea/
semiconductor,united+states,"Stuck in the Middle: Taiwan's Semiconductor Industry, the US ...","Access the Winter 2021 issue of Orbis hereThe Trump administration has worked to restrict the People’s Republic of China’s ability to manufacture and acquire semiconductor chips since 2018.
Caught in the crossfire of this burgeoning tech war is Taiwan, which is home to Taiwan Semiconductor Manufacturing Company (TSMC), the world’s largest semiconductor chip manufacturer.
With the United States banning companies that use U.S. technology in their chip manufacturing process from doing business with Huawei, TSMC can no longer do business with the Chinese tech company, one of its most important clients.
Until the Trump administration announced the license restriction on Huawei, TSMC had managed to walk the fine line of doing business with both China and the United States, without riling either.
Avoiding direct live-fire conflict, China and the United States will work to restrict the other’s actions and development by forcing important tech companies, such as TSMC, into picking a side",2021-1-19,Foreign Policy Research Institute,https://www.fpri.org/article/2021/01/stuck-in-the-middle-taiwans-semiconductor-industry-the-u-s-china-tech-fight-and-cross-strait-stability/
semiconductor,united+states,U.S. Eyes Semiconductor Manufacturing to Help Ailing Jobs Market,"But what exactly can the government do to encourage more semiconductor manufacturing domestically?
Really it can really play two roles, said Alex Williams, economist for the progressive think tank Employ America.
The Semiconductor Industry Association and the Boston Consulting Group released a study in 2020 showing that $50 billion in federal incentives could help produce 70,000 direct jobs and up to 19 manufacturing facilities over the next 10 years.
In addition, he pointed out that policy makers have to keep in mind that more than just funding is needed to build up the country's semiconductor industry.
Beyond those wafers, TSMC also dominates the market through its production of microcontrollers, which help systems function together in products like vehicles",2021-3-15,Cheddar,https://cheddar.com/media/us-eyes-semiconductor-manufacturing-help-ailing-jobs-market
semiconductor,united+states,China Revs Up Grand Chip Ambitions to Counter U.S. ...,"Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-3-2,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-03-02/china-revs-up-grand-chip-ambitions-to-counter-u-s-blacklistings
semiconductor,united+states,Biden Signs Order Seeking Homegrown Fixes For Shortfalls ...,"Biden Signs Order Seeking Homegrown Fixes For Shortfalls Of Foreign-Made ItemsEnlarge this image toggle caption Evan Vucci/AP Evan Vucci/APUpdated at 6 p.m.
The order doesn't single out China, but it's very much about countering the United States' biggest economic competitor.
Biden said the pandemic revealed how dangerously reliant the U.S. has become on foreign countries for critical materials.
But they're also important to the United States' position in the world and Biden's promise to return America to its leadership position.
The United States could look at options like recycling, or other partners in Latin America or Asia, to become less reliant, the official said",2021-2-24,NPR,https://www.npr.org/2021/02/24/970780274/biden-to-sign-order-seeking-homegrown-fixes-for-shortfalls-of-foreign-made-items
semiconductor,united+states,Will The US Let The Chips Fall On Semiconductor Policy?,"Some observers say the US needs sustained government investment of $100 
billion for three to four years to catch up with other countries. The 
Semiconductor ",2021-5-31,Forbes,https://www.forbes.com/sites/roslynlayton/2021/05/31/will-the-us-let-the-chips-fall-on-semiconductor-policy/
semiconductor,united+states,"U.S. to Press Taiwan, TSMC to Resolve Auto Chip Crunch","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-1-29,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-01-29/u-s-officials-to-press-taiwan-tsmc-to-resolve-auto-chip-crunch
semiconductor,united+states,Biden Needs More Than $52 Billion to Counter China in Chips,"Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-6-9,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-06-09/biden-will-need-more-than-52-billion-to-counter-china-in-chips
