query,region,title,excerpt,date,source,link
semiconductor,china,Chinese chipmaker Zhaoxin to launch a GPU this year,"We’ve seen plenty of progress here on the CPU side and now, Zhaoxin, a Shanghai-based semiconductor company, has announced plans to release its own GPU this year.
Many Chinese chipmakers are working hard to further develop their products with the aim of becoming independent of foreign computer hardware.
However, even after all their effort Chinese companies have been unable to manufacture their own GPUs – that is until now.
The video also revealed that Zhaoxin’s GPUs will start off being targeted towards portable devices, such as tablets and laptops.
KitGuru Says: China still has a long way to go when it comes to manufacturing GPUs and CPUs",2020-7-13,KitGuru,https://www.kitguru.net/components/graphic-cards/christopher-nohall/chinese-chipmaker-zhaoxin-to-launch-a-gpu-this-year/
semiconductor,china,"Professors and universities find creative solutions to keep international 
students from getting deported","NEWA vastly improved search engine helps you find the latest on companies, business leaders, and news more easily",2020-7-9,Fortune,https://fortune.com/2020/07/09/ice-international-students-f1-visa-universities-us-deporting/
semiconductor,china,Foxconn to invest $1 billion in Indian iPhone factory | The Burn ...,"Taiwanese manufacturing giant Foxconn has plans to invest $1 billion to build out its Indian iPhone assembly plant, reports Reuters.
Foxconn’s Indian Production Capacity Expansion PlansFoxconn maintains most of its production capacity in China and assembles most of the world’s iPhones at a facility in Shenzhen.
Wistron, another Apple vendor, has also ramped up its Indian production capability to meet its partner’s needs.
Although the coronavirus pandemic might have disrupted its plans, Apple likely still intends to follow its preestablished roadmap.
As such, Foxconn will probably not be the only Apple supplier to expand its Indian production capacity soon",2020-7-14,The Burn-In,https://www.theburnin.com/industry/foxconn-1b-indian-iphone-factory-upgrade-2020-07-14/
semiconductor,china,Optical shaping of polarization anisotropy in a laterally ...,"Coupled quantum dots can be an important building block in the development of scalable quantum devices by controlling the quantum states of two adjacent quantum dots (QDs) electrically and optically.
Recently, remarkable progress has been made in controlling the coupled states of CQDs, but individual control of vertically stacked quantum dots is still challenging.
On the other hand, when the excitation polarization becomes parallel to the coupled direction, the polarization anisotropy of excitons, local biexcitons, and coupled biexcitons becomes enhanced with a degree of polarization of 74%.
These results confirm that optical shaping of the polarization anisotropy is possible in laterally coupled QDs, where the spatial arrangement of excitons and biexcitons can be controlled by excitation polarization.
""New information storage technologies could use this polarized light to control the optical properties of coupled quantum dots",2020-7-10,EurekAlert!,https://www.eurekalert.org/news-releases/512817
semiconductor,china,Welcome to the Coronavirus-Inspired Supply Chain Security Showdown,"There are the security and commercial risks to regionalizing supply chains but in the age of the coronavirus, some counties are willing to take them.
In a similar vein, the European Union Chamber of Commerce has asked its members to wean themselves off being reliant on China’s supply chains.
In this regard, the trend of globalized value chains will accompany the counter-trend of regional and onshored supply chains.
Resilience entails companies building redundancies into supply chains by having multiple sources of supply, manufacturing and distribution capacity.
Lora Cecere predicts the likelihood of supply outages due to the shorter supply chains with fewer nodes in supply chains of outsourcing manufacturing",2020-7-8,The National Interest,https://nationalinterest.org/feature/welcome-coronavirus-inspired-supply-chain-security-showdown-164353
semiconductor,china,"SoftBank hires Goldman Sachs to explore sale options for chip designer Arm 
after getting inbound interest, sources say","SoftBank has hired Goldman Sachs to explore both an initial public offering and a sale of U.K. chip designer Arm Holdings, according to people familiar with the matter.
The Wall Street Journal first reported SoftBank had hired Goldman to gauge sale interest.
Spokespeople at SoftBank and Goldman Sachs declined to comment.
SoftBank agreed to sell about $21 billion of its stake in T-Mobile after merging Sprint with the third largest U.S. wireless company last year.
Apple, Samsung and Qualcomm all use Arm technology in various ways",2020-7-13,CNBC,https://www.cnbc.com/2020/07/13/softbank-hires-goldman-sachs-to-explore-sale-options-for-arm-sources.html
semiconductor,china,Does Xilinx's New and Improved Guidance Make It a Buy?,"Xilinx expects revenue between $720 million and $734 million this quarter as compared to its original guidance of $660 million to $720 million issued in April.
A short-term boostAccording to Xilinx's original guidance, its revenue was on track to decline around 18% year over year in the first quarter of fiscal 2021.
The company credits the improved guidance to an uptick in demand from data centers and its wired and wireless businesses.
These developments may have benefited Xilinx's business during the recently concluded quarter.
So, the reliability of Xilinx's Huawei business continues to remain under question, indicating that the boost that it got last quarter may not be sustainable",2020-7-9,The Motley Fool,https://www.fool.com/investing/2020/07/09/does-xilinx-new-improved-guidance-make-it-a-buy.aspx
semiconductor,china,ASUS VivoBook S14 review: Premium style and hardware with a mid-range price,"The latest ASUS VivoBook S14 is a perfect example of this.
Super Stylish ASUS VivoBook S14 S433 Bottom line: A premium Ultrabook in every way except the price, but one of the display options does let it down.
Should you buy the ASUS VivoBook S14?
Source: Windows CentralIf you're shopping in the $500 - $1,000 space, I would certainly put the VivoBook S14 on your shortlist.
4 out of 5 The VivoBook S14 certainly isn't perfect, but it's great to look at, a pleasure to use, well priced, and very well equipped",2020-7-8,Windows Central,https://www.windowscentral.com/asus-vivobook-s14-review
semiconductor,china,A moment in markets: Cautious optimism about Chinese equities,"Breakneck gains in stock markets create excitement, but also raise fears of bubbles.
The uptick in margin trading: In China, margin trading on the stock market has a high correlation with the stock market itself.
It may remind markets that the challenge of achieving an economic recovery will only be overcome gradually.
Memories of 2008 and 2015 remain fresh in the minds of observers analyzing Chinese stock markets.
While price-to-earnings (P/E) multiples for Chinese stocks have indeed risen in July, they remain far from alarming levels seen during previous stock market bubbles",2020-7-13,ETF Strategy,https://www.etfstrategy.com/a-moment-in-markets-cautious-optimism-about-chinese-equities-78549/
semiconductor,china,"MediaTek Dimensity 600: Specifications, launch date and everything we know","Latest reports regarding the Dimensity 600 series of budget 5G mobile CPUs could indeed be a ray of hope for the budget consumers and probable trouble for Qualcomm.
Cut to the chaseThe Dimensity 600 SoC hasn't yet launched but here's everything you need to know.
Expected specificationsIf the rumours are true Mediatek has rightly named the budget CPUs using the 600 initials similar to Qualcomm.
Regarding the Dimensity 600 specifications too, it is speculated to rival Qualcomm.
According to reports, Mediatek will hold a corporate briefing regarding its earning in the second quarter, later this month",2020-7-9,TechRadar,https://www.techradar.com/news/mediatek-dimensity-600
semiconductor,china,"What Stocks to Buy Right Now: 37 Picks from Barron’s Investing Roundtable 
Experts","It sold 10% of Universal Music to China's Tencent Holdings [700. ... 
Korea], is the world's second-largest supplier of semiconductor memory 
chips",2020-7-10,Barron's,https://www.barrons.com/articles/best-stocks-to-buy-and-investment-ideas-for-the-rest-of-2020-according-to-barrons-midyear-roundtable-51594431257
semiconductor,china,ReTo Eco-Solutions Selected for High Visibility Chinese ...,"For more information, please visit: http://en.retoeco.comForward-Looking StatementsThis press release contains forward-looking statements as defined by the Private Securities Litigation Reform Act of 1995.
Forward-looking statements include statements concerning plans, objectives, goals, strategies, future events or performance, and underlying assumptions and other statements that are other than statements of historical facts.
Forward-looking statements are not guarantees of future performance and involve risks and uncertainties that may cause the actual results to differ materially from the Company's expectations discussed in the forward-looking statements.
For these reasons, among others, investors are cautioned not to place undue reliance upon any forward-looking statements in this press release.
The Company undertakes no obligation to publicly revise these forward-looking statements to reflect events or circumstances that arise after the date hereof",2020-7-10,PR Newswire,https://www.prnewswire.com/news-releases/reto-eco-solutions-selected-for-high-visibility-chinese-expressway-project-linking-2022-beijing-winter-olympics-competition-zones-301091401.html
semiconductor,china,Arctic Vision Announces US$32MN in Series A to Expand and ...,"Arctic Vision focuses on the development and commercialization of innovative ophthalmology therapies in China and Asia.
Dr. Eddy (Hoi Ti) Wu, Founder and CEO of Arctic Vision, commented: ""We welcome the investments from the leading biotech-focused venture capital firms.
We will fully leverage our funding and resources to support Arctic Vision to grow rapidly and help more patients.""
We hope that Arctic Vision will become a role model in advancing innovative ophthalmology therapies in China and even Asia.""
For more information, please visit http://www.morningside.comAbout Nan Fung Life Sciences (NFLS)Nan Fung Life Sciences, a global life sciences investment platform with a long-term capital commitment from the Nan Fung Group",2020-7-13,PR Newswire,https://www.prnewswire.com/news-releases/arctic-vision-announces-us32mn-in-series-a-to-expand-and-develop-innovative-therapies-pipeline-in-ophthalmology-301092594.html
semiconductor,china,"SSWL receives orders worth USD 140,000 along with maiden order for alloy 
wheels from EU","New Delhi: Auto component maker Steel Strips Wheels Ltd on Wednesday said it has received orders worth USD 140,000 (around Rs 1.05 crore) along with maiden order for alloy wheels from the EU market.In a regulatory filing, Steel Strips Wheels Ltd ( SSWL ) said it has received its first order in the segment of alloy wheels from the EU market for July from its Mehsana Plant.
""This comes with orders of more than 3,100 CV (commercial vehicle) wheels from the United States and European Union market, amounting to a value of around USD 140,000,"" the filing said.It further added that ""more orders are expected from this customer in the coming times as we establish our quality and delivery"".Earlier this week, Steel Strips Wheels had bagged orders worth USD 1 million for over 1.19 lakh wheels for the US caravan trailer market.
SSWL had recently also bagged long term orders worth Rs 3,750 crore through domestic customer supply programmes",2020-7-8,ET Auto,https://auto.economictimes.indiatimes.com/news/auto-components/sswl-receives-orders-worth-usd-140000-along-with-maiden-order-for-alloy-wheels-from-eu/76851237
semiconductor,china,New ETF launches show resilience in face of pandemic,"Covid-19 has paralysed business activity across the globe, but the ETF industry appears to be made of sterner stuff.
Her data show that Asia-Pacific, the first region to be hit by the virus, was also the first to see the impact percolate through to the ETF industry.
ETF launches in the first quarter were not affected, and were slightly up in Apac, but we are now seeing the impact of the crisis,” says Ms Ubaldino.
The ongoing rise of ESG, though, particularly in Europe, may have been accelerated by the pandemic, Ms Ubaldino, argues, with well-governed companies perceived by some as more likely to survive.
It seems not even the pandemic of the century can stop the juggernaut of the ETF industry in its tracks",2020-7-14,Financial Times,https://www.ft.com/content/8fb44a06-3abe-4619-8d57-5137cdca9666
semiconductor,china,The World's First CIIE-themed Airplane Launched by CEA ...,"The third CIIE will be held in Shanghai from November 5 to 10, 2020.
The Expo is the world's first national exhibition with the theme of imports.
More than 3,800 enterprises participated in the expo and more than 500,000 buyers attended to discuss purchases.
Image Attachments Links:Link: http://asianetnews.net/view-attachment?attach-id=367128Caption: The world's first CIIE-themed airplane launched by CEA flew to Paris for its first overseas flight.
Link: http://asianetnews.net/view-attachment?attach-id=367132Caption: The world's first CIIE-themed airplane launched by CEA flew to Paris for its first overseas flight",2020-7-10,PR Newswire,https://www.prnewswire.com/news-releases/the-worlds-first-ciie-themed-airplane-launched-by-cea-flew-to-paris-for-its-first-overseas-flight-301091590.html
semiconductor,china,Livestream Shopping Market Contributing 24.2 Billion RMB in ...,"SHANGHAI, July 13, 2020 /PRNewswire/ -- O'Ratings, a third party monitor, released the data of Chinese mid-year shopping festival on July 1st.
It showed that live-stream shopping hit another new record in China, contributing 24.2 billion RMB (449.5 million US$) sales during the recent mid-year shopping campaign.
It shows that professional live-streamers' sales index was 8 times of celebrities'.
With the live stream market taking shape, popular live-streamers who are preferred by retailers, occupy most of the market share.
O'Ratings records live stream data across different platforms, analyzes the latest trend and provides insights of live stream industry",2020-7-13,PR Newswire,https://www.prnewswire.com/news-releases/livestream-shopping-market-contributing-24-2-billion-rmb-in-chinas-mid-year-shopping-festival----released-by-oratings-301091969.html
semiconductor,china,Here is why Li-ion batteries to remain the mainstay for EVs,"While the market is making significant strides toward developing alternatives to Li-ion batteries for EVs, wide-scale commercial adoption is expected to commence only by the second half of the decade.With Li-ion expected to remain the battery technology of choice, the Li-ion battery materials market is forecast to grow at a compound annual growth rate (CAGR) of 13.0 percent, reaching $36.56 billion by 2026 from $15.49 billion in 2019.
""Ever-tightening emission standards, coupled with government policies incentivizing EV production, are increasingly driving multi-billion dollar investments toward automotive electrification infrastructure, especially in Europe and APAC.
This is creating significant growth avenues for battery materials market participants,” said Gautam Rashingkar, Industry Analyst, Chemicals, Materials, and Nutrition.
""The quest toward packing in high-energy densities to facilitate maximum possible driving ranges, while focusing on reducing overall battery costs, continues to be the key factor driving development, adoption, and wide-scale use of specific battery materials.
""Rashingkar added the ever-increasing push for high-energy-density batteries is expected to impact the selection and use of individual battery materials, and there is a growing preference for high-nickel-content cathode materials, partial replacement of graphite with silicon composites in anodes, and an increasing demand for thinner, high-thermal-resistance separators",2020-7-8,ET Auto,https://auto.economictimes.indiatimes.com/news/auto-components/here-is-why-li-ion-batteries-to-remain-the-mainstay-for-evs/76850012
semiconductor,china,China’s Criminal Law Draft Includes U.S. Economic Espionage Act Provision,"Perhaps because of the U.S. Department of Justice’s (DOJ) increased enforcement of the Economic Espionage Act (EEA) targeting China as a beneficiary, the Chinese draft adds a separate provision for foreign-related trade secret theft.
Accordingly, for example only, a Nokia employee could be punished more severely for stealing trade secrets from ZTE than a ZTE employee would be punished for stealing trade secrets from Nokia.
Regarding the EEA, the DOJ explains, “the EEA contains two separate provisions that criminalize the theft or misappropriation of trade secrets.
The second provision makes criminal the more common commercial theft of trade secrets, regardless of who benefits.
This, combined with statements by the White House and others, may have encouraged China to draft a provision targeting foreign entities",2020-7-14,National Law Review,https://www.natlawreview.com/article/china-s-draft-amendments-to-criminal-law-include-us-economic-espionage-act-0
semiconductor,china,One-dimensional organic artificial multi-synapses enabling ...,"(B) Cross-sectional and top-surface (bottom left inset) SEM images of the completed 1D synaptic device.
(C) Optical photograph of the completed 1D synaptic device (right) and the coiled form on a glass tube with a diameter of 1.2 mm (left).
(D) Plot of the N L and dynamic range (inset) with respect to V G (ranging from ±20 to ±40 V).
2A, a longer V G (−30 V for 500 ms) can sufficiently downward-polarize the domain in the P(VDF-TrFE) to the direction of the Ag gate compared with a shorter V G (−30 V for 100 ms).
The number of presynaptic pulses for one cycle was 60, each consisting of 30 potentiating pulses and 30 depressing pulses (V G = ±30 V and P W = 500 ms)",2020-7-10,Science Advances,https://advances.sciencemag.org/content/6/28/eaba1178
semiconductor,china,New Benda Power Cruiser From China Revealed In Patent Images,"Chinese motorcycle brand Benda looks all set to launch a new four-cylinder power cruiser, as latest patent design filings show.
In fact, the bike was teased by the Chinese brand a few months ago, but now, in the patent images, we can clearly see the design in pictures.
The overall stance and silhouette may be inspired by the Ducati XDiavel but it's not really a copy, although the familiar 'power cruiser' stance and styling is evident.
The rear tyre seems to be quite a fat one, keeping in line with the power cruiser design language.
While the Benda BD70 may be sometime away from production, it certainly underlines the Chinese motorcycle industry's future path",2020-7-13,carandbike,https://www.carandbike.com/news/new-benda-power-cruiser-from-china-revealed-in-patent-images-2262023
semiconductor,china,Libbey Announces Recommended Plan to Close Facility in ...,"The recommendation to close our facility in Shreveport will better align our cost structure with current and expected customer demand as we position Libbey for the future.
This tentative plan, if implemented, would wind down Libbey's manufacturing operations in Shreveport by the end of 2020.
Forward-Looking StatementsThis press release includes forward-looking statements as defined in Section 27A of the Securities Act and Section 21E of the Securities Exchange Act of 1934, as amended.
These forward-looking statements include all matters that are not historical facts.
By their nature, forward-looking statements involve risks and uncertainties because they relate to events and depend on circumstances that may or may not occur in the future",2020-7-8,PR Newswire,https://www.prnewswire.com/news-releases/libbey-announces-recommended-plan-to-close-facility-in-shreveport-louisiana-301090254.html
semiconductor,china,Securing 5G: What’s the role of open RAN?,"So what does open RAN have to do with any of this?
The Open Ran Policy Coalition was formed earlier this year to serve as a platform for the open RAN community to lobby federal stakeholders.
In its filing with NTIA, AT&T Services Inc., mentions open networks in general a number of times and open RAN five times.
Policy efforts to advance open RAN must also be accompanied by parallel efforts to enable a more robust and competitive supplier ecosystem both in the United States and globally.”AT&T and Verizon are both members of the O-RAN Alliance and the Open RAN Policy Coalition.
In terms of how T-Mobile sees open RAN fitting into a national strategy for 5G security, it apparently doesn’t as the phrase doesn’t appear in T-Mo’s filing with NTIA",2020-7-14,RCR Wireless News,https://www.rcrwireless.com/20200714/open_ran/securing-5g-the-role-of-open-ran
semiconductor,china,The Uncertain Future of Ham Radio,"Julianne Pepitone is a freelance journalist who reports via text, video, and television.
She spent years on staff at CNN Business and then at NBC News, covering consumer tech, cybersecurity, and business.
Now a freelancer, she works with an eclectic roster of clients.
Beyond Spectrum, CNN, and NBC, her bylines can also be found at HGTV Magazine, Memorial Sloan Kettering, NYMag.com, Glassdoor, Popular Mechanics, Cosmopolitan, Town & Country, Thrillist, MagnifyMoney, The Village Voice, and more",2021-08-31,IEEE Spectrum,https://spectrum.ieee.org/the-uncertain-future-of-ham-radio
semiconductor,china,Strategy Analytics: Automotive Semiconductor Vendor Top ...,"BOSTON--(BUSINESS WIRE)--The ability to create a credible gap between rivals through acquisition will be increasingly difficult for automotive semiconductor vendors with the market share ROI (return-on-investment) from M&A (merger and acquisitions) effectively coming to an end.
Moving into the next decade, Infineon’s acquisition of Cypress will again change the rankings at the top.
ADI buying Maxim, to result in a demonstrable shift in the top tier of automotive semiconductor vendor share rankings.” notes Asif Anwar, report author and PBCS Service Director.
With domain expertise in: smart devices, connected cars, intelligent home, service providers, IoT, strategic components and media, Strategy Analytics can develop a solution to meet your specific planning need.
For more information about Strategy AnalyticsPowertrain Body Chassis and Safety (PBCS): Click here",2020-7-13,Business Wire,https://www.businesswire.com/news/home/20200713005565/en/Strategy-Analytics-Automotive-Semiconductor-Vendor-Top-Spot-No-Longer-Attainable-Through-MA
semiconductor,china,"EETimes - Broadcom Sells Wireless IoT Biz, This Time to ...","The move strengthens Synaptics’ hand in the IoT market, which it had been addressing with its SyNAP edge system on a chip.
Synaptics is currently selling most of its edge SoCs in the consumer segment of the IoT market, but it also has customers in the industrial segment.
The person running the Broadcom IoT operation as it changed hands from Broadcom to Cypress was Stephen DiFranco.
For starters, even though as many as 450 Broadcom wireless IoT employees moved to Cypress back in 2016, Broadcom still retained enough expertise on staff to keep designing circuitry implementing wireless technologies to support its customers in market segments other than IoT.
Comparing the Cypress deal to the Synaptics deal, Hurlston explained that, “similar to Cypress,” Synaptics has manufacturing rights to the wireless technologies in the IoT market",2020-7-8,EE Times,https://www.eetimes.com/broadcom-sells-wireless-iot-biz-this-time-to-synaptics/
semiconductor,china,Diffractive elements create simple and effective radial ...,"Now, optical engineers at Shanghai Institute of Optics and Fine Mechanics 
(Shanghai, China) and the China Center of Materials Science and 
Optoelectronics ",2020-7-14,Laser Focus World,https://www.laserfocusworld.com/optics/article/14178003/diffractive-elements-create-simple-and-effective-radial-shearing-interferometer
semiconductor,china,"New screenshots for Assassin's Creed Valhalla show shield-maiden Eivor in 
combat and at peace","During Ubisoft Forward, the team working on Assassins' Creed Valhalla shared the news that the game is aiming to be released on November 17, 2020.
Jesper Kyd, the composer for Assassin's Creed 2, is returning to help with this game's soundtrack.
For more on the game, you can check out the new gameplay overview from Ubisoft Forward right here.
Assassin's Creed Valhalla is coming to Xbox Series X, Xbox One, PS5, PS4, PC and Stadia.
It supports Xbox Smart Delivery so people who purchase on Xbox One will get a free upgrade for Xbox Series X.Assassin's Creed Valhalla: Main character and setting",2020-7-13,Windows Central,https://www.windowscentral.com/assassins-creed-valhalla-new-screenshots
semiconductor,china,Axcelis: Market Share Gainer In Attractive Cyclical Market,"(Curious aside - Varian Semiconductor was founded in Peabody, ... First, 
Axcelis sells into the China market, so exacerbated trade tensions would at 
least ",2020-7-8,Seeking Alpha,https://seekingalpha.com/article/4357510-axcelis-market-share-gainer-in-attractive-cyclical-market
semiconductor,china,Hans Mosesmann Has 30 Years of Semiconductor Research ...,"Hans Mosesmann Has 30 Years of Semiconductor Research Experience: His Current Stock PicksHans C. Mosesmann is Managing Director of Rosenblatt Securities Inc.
Prior to joining Rosenblatt Securities, where Mr. Mosesmann is a long-standing analyst, he was an electrical engineer who spent a decade working at the chipmakers Texas Instruments and Advanced Micro Devices before moving to Wall Street in 1996.
Mr. Mosesmann spent a decade at Raymond James & Associates, Inc. covering the semiconductor industry.
Obviously, NVIDIA has done pioneering work in the area of AI, including in AI in the data center, that a lot of other companies are starting to try to catch up with.
Mr. Mosesmann: Yes, we do actually",2020-7-14,The Wall Street Transcript,https://www.twst.com/news/hans-mosesmann-30-years-semiconductor-research-experience-current-stock-picks-nows/
semiconductor,china,Tech-Aktien Handelskonflikt spaltet weltweite ...,"Sumant Wahi ist Fondsmanager bei Fidelity InternationalDer chinesische Technologieriese Huawei ist ins Zentrum des Handelskonflikts zwischen den USA und China gerückt.
Ganze Lieferketten für Halbleiter und Smartphones sowie der Ausbau der 5G-Netze werden von dem Streit beeinflusst.
Mai entschied das US-Handelsministerium, dass Huawei kein geistiges Eigentum der USA (also Software oder Maschinen) mehr nutzen dürfe, um Halbleiter zu produzieren.
Einige Wettbewerber von Huawei werden Marktanteile hinzugewinnen können, während Zulieferer von Huawei unter der Regelung leiden dürften.
Taiwan Semiconductor Manufacturing Corp. (TSMC) etwa nimmt vorerst keine Neubestellungen von Huawei mehr an",2020-7-13,Das Investment,https://www.dasinvestment.com/tech-aktien-handelskonflikt-spaltet-weltweite-technologiebranche/
semiconductor,china,Micro-LED-based system powers medical implants - News,"Over the past few decades, medical technology seen various advances in terms of the scope and efficiency of implant devices.
This system provides a sustainable way of supplying the medical implant device with enough power to avoid any high-risk replacement methods.
If we can secure enough electrical power in our body, new types of medical implants with diverse functions and high performance can be developed.""
When the scientists tested this power system in mice, they found that this wireless power transfer system is easy to use, regardless of weather, clothes, indoor or outdoor conditions, etc.
He concludes, ""Our device would probably not work for 'Iron Man,' but it can provide enough power for medical implants.""",2020-7-8,Compound Semiconductor,https://compoundsemiconductor.net/article/111550/Micro-LED-based_system_powers_medical_implants
