query,region,title,excerpt,date,source,link
semiconductor,china,Samsung Weighs Second Texas Site For $17 Billion U.S. Chip ...,"Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-08-31,Bloomberg.com,https://www.bloomberg.com/news/articles/2021-07-16/samsung-weighs-second-texas-site-for-17-billion-u-s-chip-plant
semiconductor,china,"‘There is no end in sight’: everything to know about the great microchip 
shortage","But because semiconductor chips are so ubiquitous, a large number of industries have been affected.
At the best of times, chip supply chains are hard to maintain: it is an industry prone to gluts and shortages.
The chip shortage also has governments worried.
Europe accounts for less than 10% of global chip production.
“The shortage will probably continue for a few years,” said Michael Dell, chief executive of Dell Technologies, earlier in the year",2021-08-31,The Week UK,https://www.theweek.co.uk/news/technology/953451/there-is-no-end-in-sight-everything-to-know-about-the-great-microchip
semiconductor,china,"Boris could be planning bank holiday if England win Euro 2020 - but needs 
Queen’s approval","The most likely time for this bank holiday will be later in the summer so employers can prepare.
A bank holiday on Friday 27 August could see a victory parade whilst pupils are still off school.
Boris Johnson has planned a bank holiday in AugustA petition that urged the Government to make Monday 19 July a bank holiday passed 320,000 signatures.
There would then be an eleventh-hour meeting of the Privy Council at Windsor Castle in order to approve the bank holiday.
However a senior government source said no plans for a bank holiday had been made",2021-08-31,Daily Express,https://www.express.co.uk/news/uk/1460989/boris-johnson-bank-holiday-euro-2020-final-england-italy-latest
semiconductor,china,"Alibaba gains after China approves Tencent-Sogou deal; BABA reportedly 
weighing bid for Unisplendour stake (update)","Alibaba gains after China approves Tencent-Sogou deal; BABA reportedly ... 
Group and state-backed semiconductor investment fund JAC Capital, Reuters 
said",2021-08-31,Seeking Alpha,https://seekingalpha.com/news/3714695-alibaba-is-said-to-weight-bid-for-stake-in-unisplendour
semiconductor,china,The week in review: PBoC announces blanket RRR cut ...,"The RRR cut, in answer to a State Council meeting’s call last week, will free up Rmb1tr in long-term liquidity.
China’s Ministry of Commerce (Mofcom) called it an “unjustifiable suppression” of Chinese companies as well as a “serious breach” of international economic and trade rules.
*The China Securities Regulatory Commission (CSRC) is taking public feedback for new rules regulating the subsidiaries of futures companies.
Futures companies are required to maintain a net capital of at least Rmb300m over the last 12-month period and have an industry ranking above BBB.
A chapter in the draft regulation is dedicated to overseas subsidiaries of Chinese futures firms",2021-08-31,GlobalCapital,https://www.globalcapital.com/asia/article/28wqfrbbhhqw0mrbj3yf4/china/china-people-and-markets/the-week-in-review-pboc-announces-blanket-rrr-cut-overseas-chinese-tech-ipos-face-cybersecurity-reviews
semiconductor,china,Samsung Developing Flat Super Lens That Can Make Phone Cameras Thinner,"Recently, the South Korean media The Elec reported that an executive of Samsung Electro-Mechanics said the company is developing a metalens (aka super lens).
The lens principle is similar to the Fresnel lens, but the precision is higher and it is much thinner.
According to the company, the super lens is mass-produced through semiconductor chip technology.
The thickness of the super lens is in the order of hundreds of nanometers to micrometers.
At present, the super lens produced by the company can support far-infrared, near-infrared, and visible light",2021-08-31,Gizchina.com,https://www.gizchina.com/2021/07/11/samsung-developing-flat-super-lens-that-can-make-phone-cameras-thinner/
semiconductor,china,Chinese rogue elephant herd's breakaway male sent home,"On Wednesday the animal, weighing over 1.8 tonnes, was tranquilized and taken to the Xishuangbanna National Nature Reserve, the wildlife department in Yunnan province said.
Scientists are still baffled by what prompted the elephants to leave their home at the Xishuangbanna National Nature Reserve, on the border with Laos.
Map of China's Yunnan province, showing the route a herd of wild elephants has taken since leaving the Xishuangbanna National Nature Reserve in the spring of 2020.
But their mammoth trek has helped highlight habitat loss and conservation challenges in one of the few places in the world where wild elephant numbers are on the rise.
China's wild elephant numbers have doubled to over 300 in the past three decades—but their habitats have shrunk by nearly two-thirds over the same period",2021-08-31,Phys.org,https://phys.org/news/2021-07-chinese-rogue-elephant-herd-breakaway.html
semiconductor,china,Why Marvell Technology Group Stock Jumped 23% in the First Half of 2021,"What happenedShares of semiconductor designer Marvell Technology Group (NASDAQ:MRVL) jumped 23% during the first half of 2021, according to data from S&P Global Market Intelligence.
Excluding the $22 million in sales it recognized from Inphi at the tail end of the first quarter, Marvell's stand-alone sales were up 17% from the same period a year ago.
Now whatManagement's specific guidance for the second quarter calls for revenue of $1.065 billion.
Of that total, $215 million is expected to come from Inphi, which would represent a 23% increase from a year ago when the network hardware outfit was still on its own.
The remaining revenue ($850 million) will be made up of Marvell's existing business and represents about a 17% year-over-year increase",2021-08-31,The Motley Fool,https://www.fool.com/investing/2021/07/14/why-marvell-technology-group-jumped-23-the-first-h/
semiconductor,china,Li Lu of Himalaya Capital dumps 10.7 million BYD shares for US$309 million,"BYD shares declined 5.6 per cent in Hong Kong and 7.5 per cent in Shenzhen on Wednesday.
Photo: Reuters",2021-08-31,South China Morning Post,https://www.scmp.com/business/companies/article/3141134/li-lu-himalaya-capital-who-introduced-warren-buffett-byd-dumps
semiconductor,china,Beijing's Didi Crackdown Sparks Tumultuous Week for ...,"(Bloomberg) -- Didi Global Inc.’s surprise rebuke from Beijing proved at last that there are limits to investors’ seemingly insatiable appetite for Chinese stocks.
The Nasdaq Golden Dragon Index -- which tracks some of the biggest Chinese firms listed in the U.S. -- is on pace for its worst week since March with a 6.5% slump.
U.S.-listed Chinese companies staged a rebound Friday, with the benchmark up 2.6%, the most since June 24.
Newly-listed Full Truck Alliance Co. and Kanzhun Ltd., both named in China’s crackdown, lost 17% and 3.9% respectively.
Since then, it’s been reported that Chinese fitness app Keep and vegetable startup Meicai have both scrapped plans for U.S. listing",2021-08-31,BNN Bloomberg,http://www.bnnbloomberg.ca/beijing-s-didi-crackdown-sparks-tumultuous-week-for-chinese-adrs-1.1627341
semiconductor,china,The next Samsung Galaxy Unpacked event could take place ...,"Gizmochina brings you the best of Chinese Tech from emerging smartphone 
companies, innovative startups, to crazy smart home products and 
revolutionary ",2021-08-31,Gizmochina,https://www.gizmochina.com/2021/07/10/the-next-samsung-galaxy-unpacked-event-could-take-place-on-august-11/
semiconductor,china,Japan's Rohm kicks off $45m venture fund to drive new chip tech,"KYOTO -- Japanese chipmaker Rohm has launched a 5 billion yen ($45.3 million) venture capital fund to invest in next-generation semiconductor technology that can propel growth in the decades to come.
As a first step, Rohm's fund invested 300 million yen in U.S. startup Locix, which provides spatial intelligence solutions for warehouses and factories.
Rohm will also invest in other venture capital funds to gain investment know-how.
The venture capital fund is not expected to contribute to Rohm's overall earnings.
The fund also invested 200 million yen in a fund operated by Kyoto-based manufacturing startup Monozukuri Ventures",2021-08-31,Nikkei Asia,https://asia.nikkei.com/Business/Tech/Semiconductors/Japan-s-Rohm-kicks-off-45m-venture-fund-to-drive-new-chip-tech
semiconductor,china,Huawei reportedly obtains China patent for Si IGBT,"Save my User ID and PasswordSome subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site.
To activate this function, check the 'Save my User ID and Password' box in the log-in section.
This will save the password on the computer you're using to access the site.
Note: If you choose to use the log-out feature, you will lose your saved information.
This means you will be required to log-in the next time you visit our site",2021-08-31,DigiTimes,https://www.digitimes.com/news/a20210709PD213.html
semiconductor,china,Tencent slumps to six-month low as Huya-Douyu merger blocked,,2021-08-31,Capital.com,https://capital.com/tencent-slumps-to-over-six-month-low-as-huya-douyu-merger-blocked
semiconductor,china,Taiwan shares end slightly up as tech losses offset gains,,2021-08-31,Focus Taiwan,https://focustaiwan.tw/business/202107080015
semiconductor,china,Nokia vs. Ericsson: Which 5G Stock Is A Better Pick?,"This report estimates that there will be 3.5 billion 5G subscriptions, and around 60% population will be under 5G coverage by 2026.
Using the TipRanks stock comparison tool, let us compare two 5G equipment companies, Nokia and Ericsson, and see how Wall Street analysts feel about these stocks.
Nokia Corp. (NOK)Nokia reorganized the company’s business into four business groups structured around its customer offerings earlier this year.
(See Nokia stock chart on TipRanks)Following the FY21 financial guidance update, Charter Equity Research analyst Edward Snyder reiterated a Hold on the stock.
The company is targeting a 4G and 5G market share between 25% to 27% in FY21, excluding China",2021-08-31,Nasdaq,https://www.nasdaq.com/articles/nokia-vs.-ericsson%3A-which-5g-stock-is-a-better-pick-2021-07-14
semiconductor,china,Xi's squeeze taking the verve out of China Inc,"China’s Sinovac vaccine is quickly changing from a hoped-for diplomatic triumph to a sign that China isn’t yet ready for the global cutting-edge prime time.
It’s an embarrassing turn for Xi’s “vaccine diplomacy” scheme – one that initially caught the US flatfooted.
CountChina’s Sinovac vaccine is quickly changing from a hoped-for diplomatic triumph to a sign that China isn’t yet ready for the global cutting-edge prime time.
It’s an embarrassing turn for Xi’s “vaccine diplomacy” scheme – one that initially caught the US flatfooted.
Xi’s tech crackdown could cost China roughly $45 trillion of capital flows by 2030, according to calculations by Rhodium Group and the Atlantic Council",2021-08-31,Asia Times,https://asiatimes.com/2021/07/xis-squeeze-taking-the-verve-out-of-china-inc/
semiconductor,china,[ED] K-battery nurturing,"Moon vowed to fully support domestic batter companies in their efforts to advance this so-called ""K-battery"" development.
It is desirable for the government and the private sector to jointly map out plans to boost the K-battery to the top of the global market.
Such efforts are necessary given that an increasing number of international companies have been catching up with domestic firms.
To cope with the looming challenges from Chinese and other global firms, domestic companies should focus on developing state-of-the-art technologies and explore new markets.
This is because the U.S. has been enticing Korean battery firms in a bid to counter China",2021-08-31,The Korea Times,https://www.koreatimes.co.kr/www/opinion/2021/08/202_311894.html
semiconductor,china,Sponsoring EURO 2020 is the Inevitable Choice of Hisense's ...,"QINGDAO, China, July 10, 2021 /CNW/ -- As the first major tournament after 
the pandemic, EURO 2020 has attracted great excitement. As the Official 
Sponsor, ",2021-08-31,CNW Group,https://www.newswire.ca/news-releases/sponsoring-euro-2020-is-the-inevitable-choice-of-hisense-s-globalization-strategy-867848179.html
semiconductor,china,Didi Backer Temasek Optimistic on China Despite Regulatory ...,"(Bloomberg) -- Temasek Holdings Pte remains optimistic about prospects in China even after two of its major investments there were sideswiped by regulatory crackdowns.
“Our stance on China remains unchanged in our optimism.”Chawla spoke after Temasek posted a 25% return in its latest fiscal year, the biggest gain since 2010.
China remains Temasek’s biggest market, with investments there making up 27% of its S$381 billion ($282 billion) portfolio as of March 31, the results showed.
China has been cracking down on technology companies over antitrust concerns while flagging issues of data security with firms like Didi.
Chawla remains “optimistic” on Didi and Ant, he said, without giving a specific valuation for the fintech giant",2021-08-31,BNN,http://www.bnnbloomberg.ca/didi-backer-temasek-optimistic-on-china-despite-regulatory-risk-1.1628183
semiconductor,china,Industrial policy as 'casino economics' | TheHill,"This is the same issue governments confront when they gamble taxpayer dollars on industrial policy efforts, which can best be described as targeted and directed efforts to plan for specific future industrial outputs and outcomes.
These questions are increasingly pertinent as the United States embarks on its most audacious government-led gambling spree in decades, with both parties lining up to make some very big industrial policy wagers.
Entire books have been written about America’s “Technology Pork Barrel” and the many failed industrial policy ventures of the past, including supersonic aircraft and synthetic fuels programs.
How much tolerance should the public have for government industrial policy gambling?
While some government investments will always be necessary, policymakers engaging in casino economics means bad industrial policy bets and taxpayer money squandered on risky ventures best made by private actors",2021-08-31,TheHill,https://thehill.com/opinion/finance/562525-industrial-policy-as-casino-economics
semiconductor,china,Destiny 2: Master Vault of Glass exposes one of the game's biggest problems,"And I hate that I feel required to trudge through that slog just to have a chance in the Master Vault of Glass raid.
It's true that my friends and I don't technically need more Power Levels to complete the Master Vault of Glass.
Expecting players to grind bounties constantly is terrible, and it almost makes me not want to bother with Master Vault of Glass altogether.
Your thoughtsDo you agree with me that Destiny 2's leveling process needs improvement, or do you think it's fine how it is?
Also, for more on the Destiny 2 endgame, don't miss our Destiny 2 Deep Stone Crypt raid guide as well as our Destiny 2 Grandmaster Nightfall guide",2021-08-31,Windows Central,https://www.windowscentral.com/destiny-2-master-vault-glass-exposes-games-problems
semiconductor,china,"The UK car industry is speeding towards electric vehicles – but still 
relies too heavily on imports","Two companies, Nissan and Vauxhall owner Stellantis, have announced major investments in UK factories, mostly geared to electric vehicles.
This is simply because the key to producing lots of electric vehicles is producing lots of batteries to put in them.
Until now, this has been an area where the UK has lagged behind countries such as the US, China and South Korea – where there are more electric vehicles produced.
It makes good business sense to make them as close to the car plant as possible.
Modern cars – and electric vehicles in particular – feature a wide range of electronic components, such as touch screens, cameras, microprocessors and sensors",2021-08-31,The Conversation,https://theconversation.com/the-uk-car-industry-is-speeding-towards-electric-vehicles-but-still-relies-too-heavily-on-imports-164100
semiconductor,china,High performance polarization sensitive photodetectors on 2D semiconductor,"Scientists from China and South Korea prepare the stable layered β-InSe and achieve high performance filter-free PSPDs with high photocurrent anisotropic ratio of 0.70.
They have potential applications in polarization sensitive photodetectors, polarization ultrafast lasers, polarization field-effect transistors and polarization sensors.
The strong anisotropic Raman, transport and photoresponse properties of the β-InSe have potential applications in filter-free polarization sensitive photodetectors.
More information: Zhinan Guo et al, High performance polarization sensitive photodetectors on two-dimensional β-InSe, National Science Review (2021).
Zhinan Guo et al, High performance polarization sensitive photodetectors on two-dimensional β-InSe,(2021)",2021-08-31,Phys.org,https://phys.org/news/2021-07-high-polarization-sensitive-photodetectors-2d.html
semiconductor,china,The Chip Shortage Excuse Is Getting Old for Carmakers,"Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy",2021-08-31,Bloomberg.com,https://www.bloomberg.com/opinion/articles/2021-07-15/the-chip-shortage-excuse-is-getting-old-for-carmakers
semiconductor,china,Why industry supports the government's $110 billion bet on ...,"The technology industry is rooting for a bill the Senate passed earlier this year.
China provides enormous subsidies for companies to invest in semiconductor manufacturing there.
The semiconductor industry really is the backbone.
Jason Oxman: And the technology industry really has taken a lead in doing that.
Tom Temin: Jason Oxman is president and CEO of the Information Technology Industry Council",2021-08-31,Federal News Network,https://federalnewsnetwork.com/technology-main/2021/07/why-industry-supports-the-governments-110-billion-bet-on-technology-rd/
semiconductor,china,Himax Technologies (NASDAQ:HIMX) Seems To Use Debt ...,"We can see that Himax Technologies, Inc. ( ) does use debt in its business.
How Much Debt Does Himax Technologies Carry?
NasdaqGS:HIMX Debt to Equity History July 10th 2021A Look At Himax Technologies' LiabilitiesWe can see from the most recent balance sheet that Himax Technologies had liabilities of US$387.0m falling due within a year, and liabilities of US$82.1m due beyond that.
This surplus suggests that Himax Technologies has a conservative balance sheet, and could probably eliminate its debt without much difficulty.
Simply put, the fact that Himax Technologies has more cash than debt is arguably a good indication that it can manage its debt safely",2021-08-31,Simply Wall St,https://simplywall.st/stocks/us/semiconductors/nasdaq-himx/himax-technologies/news/himax-technologies-nasdaqhimx-seems-to-use-debt-rather-spari
semiconductor,china,US effort to combat China's tech rise 'not nearly enough',"This is the first part of a series on the competition between the United States and China over science, technology, and research and development.
In May 2018, just months after the U.S.-China trade war escalated and both sides began slapping tariffs on each other’s goods, Chinese President Xi Jinping outlined his vision of how his country would unseat the United States as the global superpower.
“We must strive to become the world’s main center of science and the high ground of innovation,” Xi said, according to a translation of his speech by researchers at Stanford University’s DigiChina project.
“We are closer than any time in history to the objective of the great rejuvenation of the Chinese nation, and we need more than any time in history to build [China into] a world [science and technology] superpower!”Xi mentioned several areas that would determine future global leadership: artificial intelligence, quantum computing, telecommunications, the Internet of Things, blockchain, synthetic biology, gene editing, brain science, regenerative medicine, integrated robotics, development of new materials, high-efficiency sustainable technologies, and space and maritime technologies.
It would take nearly two years and a pivotal U.S. election that put Democrats in charge of Congress and the White House before a bipartisan group of lawmakers in Congress would begin to address the contest spelled out by Xi",2021-08-31,Roll Call,https://www.rollcall.com/2021/07/13/u-s-effort-to-combat-chinas-tech-rise-not-nearly-enough/
semiconductor,china,Why Wealthy Asians Are Buying Up U.K.’s Tech Startups,"Earlier this month, Chinese-owned Nexperia bought Newport Wafer Fab (NWF), 
the U.K.'s largest semiconductor producer. Many in parliament opposed the 
deal, ",2021-08-31,Forbes,https://www.forbes.com/sites/oliverwilliams1/2021/07/12/why-wealthy-asians-are-buying-up-uks-tech-startups/
semiconductor,china,'Rhwystr rhag buddsoddi mewn cwmni electroneg',,2021-08-31,BBC,https://www.bbc.co.uk/cymrufyw/57796141
semiconductor,china,Chinese Company Buys The UKs Largest Chip Plant,"NWF is UK’s largest chip producer as of right now.
Nexperia is owned by a Chinese company called Wingtech so basically, a Chinese company is all set to acquire one of the UK’s largest chip producers.
Amidst the pandemic, amidst the ongoing chip shortage, UK is going to lose one of its largest chip producers.
But selling a valuable UK asset to a Chinese company during a worldwide chip shortage that could last for 2-3 more years?
He said that he was very surprised that the purchase is not being reviewed under the National Security and Investment Act",2021-08-31,Wonderful Engineering,https://wonderfulengineering.com/chinese-company-buys-the-uks-largest-chip-plant/
semiconductor,china,"Give Microsoft likes on Twitter, receive Clippy in Microsoft 365","If this gets 20k likes, we’ll replace the paperclip emoji in Microsoft 365 with Clippy.
pic.twitter.com/6T8ziboguC — Microsoft (@Microsoft) July 14, 2021Don't stop at just liking the tweet, though.
Keep Clippy out of a job and ensure that Microsoft's usual branding remains sterile and dull.
At the rate Microsoft's tweet is collecting likes, Clippy will be signing a contract and collecting his first fat check (of many) no later than this evening.
You can't stop Clippy",2021-08-31,Windows Central,https://www.windowscentral.com/give-microsoft-likes-twitter-receive-clippy-microsoft-365
semiconductor,china,Chinese government calls for 200 exaflops of data center ...,"The Chinese government has issued a Three Year Plan for new data centers, 
demanding that new facilities become more efficient, have a PUE of 1.3, ",2021-08-31,Data Center Dynamics,https://www.datacenterdynamics.com/en/news/chinese-government-calls-for-200-exaflops-of-data-center-compute-by-2023/
semiconductor,china,Patent Grants Accelerate in China By Over 50% in First Half of 2021,"Utility model patents were up less at 30.3% versus the first half of 2020.
The percentage of patents granted to foreign patentees dropped from 19.0% to 15.8% although the absolute number of patents to foreign patentees increased from 41,157 to 53,512.
Invention patent grants totaled 338,563 in 2021 H1 versus 217,171 versus 2020 H1.
Utility model patent grants totaled 1,327,128 versus 1,017,738.
Design patent grants totaled 393,100 versus 364,278, a smaller 7.9% increase",2021-08-31,National Law Review,https://www.natlawreview.com/article/china-s-patent-grants-accelerate-over-50-first-half-2021
semiconductor,china,Striking Volvo workers nix tentative deal at truck plant,"Unionized workers went on strike from April 17 to 30 and returned to work as negotiations resumed.
The company announced another tentative agreement later that month, but it was rejected June 6.
Volvo Trucks North America noted it was the third tentative agreement approved by UAW leadership but rejected by UAW members involved in Volvo's New River Valley truck assembly operations in Dublin.
""No one is gaining from the current situation, and we will consider all options related to the bargaining process.
""The Volvo Group is the only heavy-duty truck manufacturing group that assembles all of its trucks and engines for the North American market in the U.S., according to Volvo",2021-08-31,ET Auto,https://auto.economictimes.indiatimes.com/news/commercial-vehicle/mhcv/striking-volvo-workers-nix-tentative-deal-at-truck-plant/84289803
semiconductor,china,Semiconductor Equipment Forecast to Post Industry High of ...,"Regionally, Korea, Taiwan and China are projected to remain the top three 
destinations for equipment spending in 2021, with Korea at the top on the 
strength of ",2021-08-31,CNW Group,https://www.newswire.ca/news-releases/semiconductor-equipment-forecast-to-post-industry-high-of-100-billion-in-2022-semi-reports-880209320.html
semiconductor,china,China Developers' Defaults Spread as Languang Misses ...,"That, plus strained operating cash flow and debt accelerations imposed by some financial institutions, led to the missed payment, Languang added.
Languang is the latest Chinese developer to miss a payment this year, highlighting the sector’s stresses.
Languang is one of China’s bigger builders, ranked 38th by contracted sales in 2020 according to China Real Estate Information Corp.
Concerns about Languang’s capacity to repay debt prompted several Chinese local debt assessors to downgrade the company’s ratings further into junk territory last week.
The firm has around 4.5 billion yuan of onshore bonds maturing or becoming puttable the rest of this year, including the 900 million yuan bond, credit raters have said",2021-08-31,BNN Bloomberg,https://www.bnnbloomberg.ca/china-developers-defaults-spread-as-languang-misses-payment-1.1628116
semiconductor,china,Innovent Announces the First Patient Dosed in the Phase 1 ...,"IBI323 is a recombinant LAG-3/PD-L1 bispecific antibody.
Recently, an article about IBI323's bispecific antibody enhances tumor-specific immunity was published on Oncolmmunology.
Therefore, the development of LAG-3/PD-L1 bispecific antibody will provide patients with a novel, comprehensive, effective and cost-saving treatment regimen.
About IBI323 (anti-LAG-3/PD-L1 bispecific antibody)IBI323 is a recombinant LAG-3/PD-L1 bispecific antibody developed by Innovent Biologic.
Forward-Looking StatementsThis news release may contain certain forward-looking statements that are, by their nature, subject to significant risks and uncertainties",2021-08-31,PR Newswire,https://www.prnewswire.com/news-releases/innovent-announces-the-first-patient-dosed-in-the-phase-1-study-of-ibi323-anti-lag-3pd-l1-bispecific-antibody-in-patients-with-advanced-malignant-tumors-301331135.html
semiconductor,china,Welsh chip deal will show how UK’s view on foreign owners is evolving,Pay based on useGet StartedPurchase a Team or Enterprise subscription for per weekYou will be billed per month after the trial ends,2021-08-31,Financial Times,https://www.ft.com/content/d4c6acfb-8e05-4425-b363-f382b0a0b715
semiconductor,china,Why Texas Instruments Stock Jumped 17% the First Half of 2021,"What happenedThough it's already one of the largest players in the global semiconductor industry, shares of Texas Instruments (NASDAQ:TXN) notched a more than respectable gain of 17% through the first half of 2021, according to data from S&P Global Market Intelligence.
After a couple of difficult years because of the U.S.-China trade war followed by the start of the pandemic, global chip sales are on the rise this year -- and filling Texas Instruments' sails along the way.
So whatAs for financial news, the company reported a 29% surge in revenue during the first quarter of 2021.
Earnings per share were up 51% as the chip manufacturer got more efficient with higher utilization of its fab facilities.
Now whatTI is hardly the fastest-growing name in the chip industry, but what it lacks in growth it makes up for with steadily high profit margins",2021-08-31,The Motley Fool,https://www.fool.com/investing/2021/07/14/why-texas-instruments-stock-jumped-17-the-first-ha/
semiconductor,china,China Poised to Launch Largest Emissions Trading Program Globally,"China is nearing the launch of its own carbon market, which will become the world’s largest and double the current global emissions covered under cap-and-trade programs worldwide.
This puts pressure on companies to regulate their emissions so as to operate more cost-effectively, thereby reducing carbon emissions.
The Chinese program is built differently than other global cap-and-trade carbon systems.
The initial price the allowance will trade at is still unclear, (an allowance being equal to the value of one metric ton of carbon emissions).
KRBN's Take on the Global Carbon MarketsThe KraneShares Global Carbon ETF (NYSE: KRBN) tracks the global carbon credits market",2021-08-31,Nasdaq,https://www.nasdaq.com/articles/china-poised-to-launch-largest-emissions-trading-program-globally-2021-07-15
semiconductor,china,NetDragon Reaches Strategic Cooperation with Autodesk ...,"Meanwhile, NetDragon and Autodesk (China) have agreed to build a digital education ecosystem together.
Leveraging on years of experiences in digital education content creation and management, the Company has promoted the efficient development of digital education content production and will further improve the digital education ecosystem.
In addition to technology cooperation, NetDragon and Autodesk (China) have also reached a preliminary consensus on expanding cooperation in education philanthropy.
Meanwhile, leveraging on the digital education resource production base in the Digital Education Town, the Company has promoted digital education around the world.
NetDragon and Autodesk (China) have reached a strategic cooperation in promoting the development of digital education ecosystem and participating in education philanthropy",2021-08-31,PR Newswire,https://www.prnewswire.com/news-releases/netdragon-reaches-strategic-cooperation-with-autodesk-china-to-explore-new-path-of-digital-education-301328633.html
semiconductor,china,Auto pent-up demand impacted from high fuel cost,"However, demand for PVs is holding up (as the higher income consumers have been relatively less impacted by Covid).
""The progress of the south-west monsoon will be a key variable to determine the extent of recovery, the brokerage firm said.Besides, firm pointed out that commodity prices have remained firm, with OEMs raising prices to partially offset the above.
""Furthermore, the firm expects limited room for EPS upgrades, going ahead, due to elevated growth expectations and margin headwinds on the back of firm commodity prices.
We reiterate our preference for stocks that have a diversified geographic presence - Bajaj Auto, Tata Motors and Bharat Forge,"" the brokerage firm said.
""We also have a 'Buy' on Maruti amongst the domestic-centric OEMs due to its product portfolio comprising alternate fuel variants (CNG and upcoming hybrid models).""",2021-08-31,ET Auto,https://auto.economictimes.indiatimes.com/news/industry/auto-pent-up-demand-impacted-from-high-fuel-cost/84295839
semiconductor,china,China Crypto Crackdown Could End GPU Shortage,"AdvertisementYou can almost see a glimpse of light in the cryptocurrency tunnel as China continues its crackdown on miners.
Bitcoin mining requires the solving of complex calculations that can only be efficiently done by GPUs.
China has banned cryptocurrency mining and has since been cracking down on already established mining operations whilst stopping new ones from opening up again.
This has flooded the market with used GPUs and prices are starting to go down in China.
The miners selling their used GPUs also does bring up the question of whether should you buy these or not",2021-08-31,Wonderful Engineering,https://wonderfulengineering.com/china-crypto-crackdown-could-end-gpu-shortage/
semiconductor,china,The UK car industry still relies too heavily on imports,"The UK car industry still relies too heavily on importsThe road ahead is suddenly looking much clearer for British car-making, but Tom Stacey, senior lecturer in operations and supply chain management at Anglia Ruskin University has warned that it still relies too heavily on imports.
This is simply because the key to producing lots of electric vehicles is producing lots of batteries to put in them.
Until now, this has been an area where the UK has lagged behind countries such as the US, China and South Korea – where there are more electric vehicles produced.
It makes good business sense to make them as close to the car plant as possible.
Modern cars – and electric vehicles in particular – feature a wide range of electronic components, such as touch screens, cameras, microprocessors and sensors",2021-08-31,Air Quality News,https://airqualitynews.com/2021/07/12/the-uk-car-industry-is-speeding-towards-electric-vehicles-but-still-relies-too-heavily-on-imports/
semiconductor,china,Taiwan shares rebound sharply on US gains,,2021-08-31,Focus Taiwan,https://focustaiwan.tw/business/202107120007
semiconductor,china,Review into Chinese takeover of Welsh firm confirmed amid ...,"Number 10 is standing by the prime minister’s claim that a review of the takeover of a Welsh semiconductor firm by a Chinese-owned company was prompted by the Welsh Government.
The Prime Minister added that the Welsh Government “rather sweetly asked us to deal with it.”The Welsh Government immediately denied that any such request had been made and the Welsh Economy Minister Vaughan Gething repeated that denial to MPs today.
He raised it again with the prime minister yesterday and welcomed news of the review.
Vaughan Gething was asked about the confusion by the Chair of the Welsh Affairs Committee, Stephen Crabb.
He wouldn't add to the prime minister's claim that the review was prompted by the Welsh Government, referring any such questions to Number 10",2021-08-31,ITV,https://www.itv.com/news/wales/2021-07-08/review-into-chinese-takeover-of-welsh-firm-confirmed-amid-confusion-caused-by-pm
semiconductor,china,Opinion | Regional Compacts for America's States,"Imagine a regional collaboration — a Midwest industrial compact — among states like Michigan, Ohio, Indiana, Illinois and Wisconsin that identifies a sector that could be reshored.
Another problem is the concentration of capital and economic activity in more populous states — and even within those states, typically leaving rural areas behind.
More experimentation with regional development finance would also help across the country.
But the larger problem facing the United States is funding scale-ups — existing companies that wish to expand — not start-ups or research.
America might take a lesson from Europe and form regional development banks, with the mandate to provide capital to certain sectors in a region",2021-08-31,The New York Times,https://www.nytimes.com/2021/07/14/opinion/regional-compacts-united-states.html
semiconductor,china,EMERGING MARKETS-South Korean won jumps as BOK sets stage for rate hikes,"""A policy rate hike is likely in October 2021,"" said analysts at TD Securities.
""Semiconductor exports are particularly strong and as such portend to a relatively firm growth outlook, with gross domestic product likely to increase by around 4% over 2021.""
In a statement after the meeting, BOK said it would ""judge whether it is appropriate to adjust the degree of accommodation.""
The bank also revealed a dissenting vote by a board member, which typically hints at policy change in the months ahead.
Singapore's stock index dipped 0.4% while Malaysia , India and Taiwan equities climbed",2021-08-31,Reuters,https://www.reuters.com/article/emerging-markets-asia-idUSL4N2OR24R
semiconductor,china,Ford China sales up 24% year-over-year for the first half of 2021,"Ford Motor Co.'s sales in greater China — the world's largest auto market and a leader in adoption of electric vehicles — were up 24% year-over-year in the first half of 2021, the automaker reported this week.
The automaker highlighted the performance of its luxury Lincoln brand, which notched more than 42,200 sales in the first half, up 111.4% year-over-year.
Meanwhile, second-quarter sales of 152,900 vehicles represented a 3.6% year-over-year decline, which Ford attributed to an ongoing global semiconductor shortage.
Meanwhile, Ford reported that locally built SUVs, including the Lincoln Corsair, Nautilus and Aviator, made up 86% of Lincoln sales in the first half.
Ford and its Chinese automaker partner JMC posted approximately 148,000 commercial vehicle sales in the first half, for a 26.3% year-over-year improvement",2021-08-31,Detroit News,https://www.detroitnews.com/story/business/autos/ford/2021/07/09/ford-china-sales-up-24-year-over-year-first-half-2021/7915205002/
